trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-07-07|Bus|Chatswood|0|<50|<50
2020-07-07|Bus|Macquarie Park|0|<50|<50
2020-07-07|Bus|Newcastle and surrounds|0|<50|<50
2020-07-07|Bus|North Sydney|0|<50|<50
2020-07-07|Bus|Other|0|500|700
2020-07-07|Bus|Parramatta|0|<50|<50
2020-07-07|Bus|Strathfield|0|<50|<50
2020-07-07|Bus|Sydney CBD|0|300|100
2020-07-07|Bus|All - NSW|0|800|800
2020-07-07|Bus|Chatswood|1|<50|<50
2020-07-07|Bus|Macquarie Park|1|<50|<50
2020-07-07|Bus|North Sydney|1|<50|<50
2020-07-07|Bus|Other|1|300|400
2020-07-07|Bus|Parramatta|1|<50|<50
2020-07-07|Bus|Strathfield|1|<50|<50
2020-07-07|Bus|Sydney CBD|1|200|100
2020-07-07|Bus|All - NSW|1|500|500
2020-07-07|Bus|Chatswood|2|<50|<50
2020-07-07|Bus|Macquarie Park|2|<50|<50
2020-07-07|Bus|North Sydney|2|<50|<50
2020-07-07|Bus|Other|2|200|300
2020-07-07|Bus|Parramatta|2|<50|<50
2020-07-07|Bus|Strathfield|2|<50|<50
2020-07-07|Bus|Sydney CBD|2|200|100
2020-07-07|Bus|All - NSW|2|400|400
2020-07-07|Bus|Chatswood|3|<50|<50
2020-07-07|Bus|Macquarie Park|3|<50|<50
2020-07-07|Bus|North Sydney|3|<50|<50
2020-07-07|Bus|Other|3|200|200
2020-07-07|Bus|Parramatta|3|<50|<50
2020-07-07|Bus|Strathfield|3|<50|<50
2020-07-07|Bus|Sydney CBD|3|100|100
2020-07-07|Bus|All - NSW|3|300|300
2020-07-07|Bus|Chatswood|4|<50|<50
2020-07-07|Bus|Macquarie Park|4|<50|<50
2020-07-07|Bus|North Sydney|4|<50|<50
2020-07-07|Bus|Other|4|1000|700
2020-07-07|Bus|Parramatta|4|<50|<50
2020-07-07|Bus|Strathfield|4|<50|<50
2020-07-07|Bus|Sydney CBD|4|100|100
2020-07-07|Bus|All - NSW|4|1100|800
2020-07-07|Bus|Chatswood|5|100|<50
2020-07-07|Bus|Macquarie Park|5|<50|100
2020-07-07|Bus|Newcastle and surrounds|5|<50|<50
2020-07-07|Bus|North Sydney|5|<50|<50
2020-07-07|Bus|Other|5|6900|4500
2020-07-07|Bus|Parramatta|5|300|300
2020-07-07|Bus|Strathfield|5|100|<50
2020-07-07|Bus|Sydney CBD|5|600|800
2020-07-07|Bus|Wollongong and surrounds|5|<50|<50
2020-07-07|Bus|All - NSW|5|8000|5700
2020-07-07|Bus|Chatswood|6|200|100
2020-07-07|Bus|Macquarie Park|6|200|200
2020-07-07|Bus|Newcastle and surrounds|6|<50|<50
2020-07-07|Bus|North Sydney|6|100|100
2020-07-07|Bus|Other|6|17400|14800
2020-07-07|Bus|Parramatta|6|800|600
2020-07-07|Bus|Strathfield|6|300|200
2020-07-07|Bus|Sydney CBD|6|2000|2300
2020-07-07|Bus|Wollongong and surrounds|6|<50|100
2020-07-07|Bus|All - NSW|6|21000|18400
2020-07-07|Bus|Chatswood|7|300|300
2020-07-07|Bus|Macquarie Park|7|300|400
2020-07-07|Bus|Newcastle and surrounds|7|<50|100
2020-07-07|Bus|North Sydney|7|200|400
2020-07-07|Bus|Other|7|26900|19700
2020-07-07|Bus|Parramatta|7|1000|1100
2020-07-07|Bus|Strathfield|7|300|200
2020-07-07|Bus|Sydney CBD|7|2200|4900
2020-07-07|Bus|Wollongong and surrounds|7|100|100
2020-07-07|Bus|All - NSW|7|31300|27200
2020-07-07|Bus|Chatswood|8|300|400
2020-07-07|Bus|Macquarie Park|8|400|500
2020-07-07|Bus|Newcastle and surrounds|8|100|100
2020-07-07|Bus|North Sydney|8|300|600
2020-07-07|Bus|Other|8|29100|24800
2020-07-07|Bus|Parramatta|8|1000|1300
2020-07-07|Bus|Strathfield|8|300|300
2020-07-07|Bus|Sydney CBD|8|2700|8500
2020-07-07|Bus|Wollongong and surrounds|8|100|200
2020-07-07|Bus|All - NSW|8|34300|36700
2020-07-07|Bus|Chatswood|9|300|400
2020-07-07|Bus|Macquarie Park|9|200|400
2020-07-07|Bus|Newcastle and surrounds|9|<50|100
2020-07-07|Bus|North Sydney|9|200|300
2020-07-07|Bus|Other|9|24200|22800
