trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-08-29|Bus|Chatswood|0|<100|<100
2024-08-29|Bus|Macquarie Park|0|<100|<100
2024-08-29|Bus|Newcastle and surrounds|0|<100|<100
2024-08-29|Bus|North Sydney|0|<100|<100
2024-08-29|Bus|Other|0|800|1100
2024-08-29|Bus|Parramatta|0|<100|<100
2024-08-29|Bus|Strathfield|0|<100|<100
2024-08-29|Bus|Sydney CBD|0|500|400
2024-08-29|Bus|All - NSW|0|1300|1500
2024-08-29|Bus|Chatswood|1|<100|<100
2024-08-29|Bus|Macquarie Park|1|<100|<100
2024-08-29|Bus|North Sydney|1|<100|<100
2024-08-29|Bus|Other|1|400|500
2024-08-29|Bus|Parramatta|1|<100|<100
2024-08-29|Bus|Strathfield|1|<100|<100
2024-08-29|Bus|Sydney CBD|1|400|300
2024-08-29|Bus|All - NSW|1|800|800
2024-08-29|Bus|Chatswood|2|<100|<100
2024-08-29|Bus|Macquarie Park|2|<100|<100
2024-08-29|Bus|North Sydney|2|<100|<100
2024-08-29|Bus|Other|2|300|400
2024-08-29|Bus|Parramatta|2|<100|<100
2024-08-29|Bus|Strathfield|2|<100|<100
2024-08-29|Bus|Sydney CBD|2|300|200
2024-08-29|Bus|All - NSW|2|600|600
2024-08-29|Bus|Chatswood|3|<100|<100
2024-08-29|Bus|Macquarie Park|3|<100|<100
2024-08-29|Bus|North Sydney|3|<100|<100
2024-08-29|Bus|Other|3|400|400
2024-08-29|Bus|Parramatta|3|<100|<100
2024-08-29|Bus|Strathfield|3|<100|<100
2024-08-29|Bus|Sydney CBD|3|200|200
2024-08-29|Bus|All - NSW|3|600|600
2024-08-29|Bus|Chatswood|4|<100|<100
2024-08-29|Bus|Macquarie Park|4|<100|<100
2024-08-29|Bus|North Sydney|4|<100|<100
2024-08-29|Bus|Other|4|1700|1100
2024-08-29|Bus|Parramatta|4|100|<100
2024-08-29|Bus|Strathfield|4|<100|<100
2024-08-29|Bus|Sydney CBD|4|200|300
2024-08-29|Bus|All - NSW|4|2000|1400
2024-08-29|Bus|Chatswood|5|100|100
2024-08-29|Bus|Macquarie Park|5|100|100
2024-08-29|Bus|Newcastle and surrounds|5|<100|<100
2024-08-29|Bus|North Sydney|5|100|<100
2024-08-29|Bus|Other|5|10900|7800
2024-08-29|Bus|Parramatta|5|500|400
2024-08-29|Bus|Strathfield|5|100|100
2024-08-29|Bus|Sydney CBD|5|700|800
2024-08-29|Bus|Wollongong and surrounds|5|<100|<100
2024-08-29|Bus|All - NSW|5|12500|9300
2024-08-29|Bus|Chatswood|6|400|300
2024-08-29|Bus|Macquarie Park|6|300|400
2024-08-29|Bus|Newcastle and surrounds|6|<100|<100
2024-08-29|Bus|North Sydney|6|200|200
2024-08-29|Bus|Other|6|29800|23800
2024-08-29|Bus|Parramatta|6|1200|1000
2024-08-29|Bus|Strathfield|6|400|300
2024-08-29|Bus|Sydney CBD|6|2500|2500
2024-08-29|Bus|Wollongong and surrounds|6|100|100
2024-08-29|Bus|All - NSW|6|34900|28600
2024-08-29|Bus|Chatswood|7|600|700
2024-08-29|Bus|Macquarie Park|7|900|900
2024-08-29|Bus|Newcastle and surrounds|7|100|100
2024-08-29|Bus|North Sydney|7|400|600
2024-08-29|Bus|Other|7|84100|62200
2024-08-29|Bus|Parramatta|7|2100|2500
2024-08-29|Bus|Strathfield|7|700|600
2024-08-29|Bus|Sydney CBD|7|3200|6000
2024-08-29|Bus|Wollongong and surrounds|7|700|900
2024-08-29|Bus|All - NSW|7|92800|74500
2024-08-29|Bus|Chatswood|8|900|1100
2024-08-29|Bus|Macquarie Park|8|1100|1500
2024-08-29|Bus|Newcastle and surrounds|8|100|200
2024-08-29|Bus|North Sydney|8|700|1200
2024-08-29|Bus|Other|8|91700|92100
2024-08-29|Bus|Parramatta|8|2200|3500
2024-08-29|Bus|Strathfield|8|500|700
2024-08-29|Bus|Sydney CBD|8|4600|11800
2024-08-29|Bus|Wollongong and surrounds|8|1800|2200
2024-08-29|Bus|All - NSW|8|103600|114300
2024-08-29|Bus|Chatswood|9|400|500
2024-08-29|Bus|Macquarie Park|9|400|1000
2024-08-29|Bus|Newcastle and surrounds|9|100|100
2024-08-29|Bus|North Sydney|9|200|500
2024-08-29|Bus|Other|9|40800|44600
2024-08-29|Bus|Parramatta|9|1200|1900
2024-08-29|Bus|Strathfield|9|400|300
2024-08-29|Bus|Sydney CBD|9|3600|6600
2024-08-29|Bus|Wollongong and surrounds|9|800|900
2024-08-29|Bus|All - NSW|9|47900|56400
2024-08-29|Bus|Chatswood|10|300|500
2024-08-29|Bus|Macquarie Park|10|400|700
2024-08-29|Bus|Newcastle and surrounds|10|100|100
2024-08-29|Bus|North Sydney|10|200|200
2024-08-29|Bus|Other|10|32800|32300
2024-08-29|Bus|Parramatta|10|900|1100
2024-08-29|Bus|Strathfield|10|300|300
2024-08-29|Bus|Sydney CBD|10|2700|3500
2024-08-29|Bus|Wollongong and surrounds|10|900|1000
2024-08-29|Bus|All - NSW|10|38600|39700
2024-08-29|Bus|Chatswood|11|300|500
2024-08-29|Bus|Macquarie Park|11|400|600
2024-08-29|Bus|Newcastle and surrounds|11|100|100
2024-08-29|Bus|North Sydney|11|200|200
2024-08-29|Bus|Other|11|31300|30300
2024-08-29|Bus|Parramatta|11|900|1000
2024-08-29|Bus|Strathfield|11|300|200
2024-08-29|Bus|Sydney CBD|11|2900|3400
2024-08-29|Bus|Wollongong and surrounds|11|700|700
2024-08-29|Bus|All - NSW|11|37100|37000
2024-08-29|Bus|Chatswood|12|400|300
2024-08-29|Bus|Macquarie Park|12|500|500
2024-08-29|Bus|Newcastle and surrounds|12|100|100
2024-08-29|Bus|North Sydney|12|200|200
2024-08-29|Bus|Other|12|32600|32100
2024-08-29|Bus|Parramatta|12|1000|1000
2024-08-29|Bus|Strathfield|12|300|300
2024-08-29|Bus|Sydney CBD|12|3400|3600
2024-08-29|Bus|Wollongong and surrounds|12|900|900
2024-08-29|Bus|All - NSW|12|39400|39000
2024-08-29|Bus|Chatswood|13|400|400
2024-08-29|Bus|Macquarie Park|13|500|500
2024-08-29|Bus|Newcastle and surrounds|13|100|100
2024-08-29|Bus|North Sydney|13|300|200
2024-08-29|Bus|Other|13|34500|34400
2024-08-29|Bus|Parramatta|13|1400|1200
2024-08-29|Bus|Strathfield|13|400|300
2024-08-29|Bus|Sydney CBD|13|4000|3500
2024-08-29|Bus|Wollongong and surrounds|13|900|900
2024-08-29|Bus|All - NSW|13|42500|41500
2024-08-29|Bus|Chatswood|14|600|500
2024-08-29|Bus|Macquarie Park|14|800|600
2024-08-29|Bus|Newcastle and surrounds|14|100|100
2024-08-29|Bus|North Sydney|14|400|300
2024-08-29|Bus|Other|14|52600|50600
2024-08-29|Bus|Parramatta|14|1600|1400
2024-08-29|Bus|Strathfield|14|300|300
2024-08-29|Bus|Sydney CBD|14|5200|4200
2024-08-29|Bus|Wollongong and surrounds|14|2300|1800
2024-08-29|Bus|All - NSW|14|63900|59800
2024-08-29|Bus|Chatswood|15|1100|800
2024-08-29|Bus|Macquarie Park|15|1100|900
2024-08-29|Bus|Newcastle and surrounds|15|200|200
2024-08-29|Bus|North Sydney|15|800|600
2024-08-29|Bus|Other|15|87300|85200
2024-08-29|Bus|Parramatta|15|2700|2100
2024-08-29|Bus|Strathfield|15|1100|900
2024-08-29|Bus|Sydney CBD|15|6400|5300
2024-08-29|Bus|Wollongong and surrounds|15|2800|2600
2024-08-29|Bus|All - NSW|15|103500|98600
2024-08-29|Bus|Chatswood|16|900|700
2024-08-29|Bus|Macquarie Park|16|1300|900
2024-08-29|Bus|Newcastle and surrounds|16|100|100
2024-08-29|Bus|North Sydney|16|900|500
2024-08-29|Bus|Other|16|53900|58500
2024-08-29|Bus|Parramatta|16|2700|2100
2024-08-29|Bus|Strathfield|16|700|600
2024-08-29|Bus|Sydney CBD|16|10200|6900
2024-08-29|Bus|Wollongong and surrounds|16|1200|1200
2024-08-29|Bus|All - NSW|16|71900|71500
2024-08-29|Bus|Chatswood|17|1000|800
2024-08-29|Bus|Macquarie Park|17|1300|1000
2024-08-29|Bus|Newcastle and surrounds|17|100|100
2024-08-29|Bus|North Sydney|17|1200|900
2024-08-29|Bus|Other|17|50200|55900
2024-08-29|Bus|Parramatta|17|2900|2100
2024-08-29|Bus|Strathfield|17|700|500
2024-08-29|Bus|Sydney CBD|17|16100|10400
2024-08-29|Bus|Wollongong and surrounds|17|1100|1000
2024-08-29|Bus|All - NSW|17|74600|72700
2024-08-29|Bus|Chatswood|18|700|700
2024-08-29|Bus|Macquarie Park|18|900|800
2024-08-29|Bus|Newcastle and surrounds|18|<100|<100
2024-08-29|Bus|North Sydney|18|600|600
2024-08-29|Bus|Other|18|33500|45400
2024-08-29|Bus|Parramatta|18|2100|1800
2024-08-29|Bus|Strathfield|18|600|500
2024-08-29|Bus|Sydney CBD|18|10400|10100
2024-08-29|Bus|Wollongong and surrounds|18|700|700
2024-08-29|Bus|All - NSW|18|49500|60600
2024-08-29|Bus|Chatswood|19|400|300
2024-08-29|Bus|Macquarie Park|19|500|400
