trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-09-05|Bus|Chatswood|0|<50|<50
2020-09-05|Bus|Macquarie Park|0|<50|<50
2020-09-05|Bus|Newcastle and surrounds|0|<50|<50
2020-09-05|Bus|North Sydney|0|<50|<50
2020-09-05|Bus|Other|0|900|1500
2020-09-05|Bus|Parramatta|0|<50|<50
2020-09-05|Bus|Strathfield|0|<50|<50
2020-09-05|Bus|Sydney CBD|0|500|200
2020-09-05|Bus|All - NSW|0|1400|1700
2020-09-05|Bus|Chatswood|1|<50|<50
2020-09-05|Bus|Macquarie Park|1|<50|<50
2020-09-05|Bus|Newcastle and surrounds|1|<50|<50
2020-09-05|Bus|North Sydney|1|<50|<50
2020-09-05|Bus|Other|1|400|700
2020-09-05|Bus|Parramatta|1|<50|<50
2020-09-05|Bus|Strathfield|1|<50|<50
2020-09-05|Bus|Sydney CBD|1|300|200
2020-09-05|Bus|All - NSW|1|700|900
2020-09-05|Bus|Chatswood|2|<50|<50
2020-09-05|Bus|Macquarie Park|2|<50|<50
2020-09-05|Bus|Newcastle and surrounds|2|<50|<50
2020-09-05|Bus|North Sydney|2|<50|<50
2020-09-05|Bus|Other|2|400|600
2020-09-05|Bus|Parramatta|2|<50|<50
2020-09-05|Bus|Strathfield|2|<50|<50
2020-09-05|Bus|Sydney CBD|2|300|100
2020-09-05|Bus|All - NSW|2|700|700
2020-09-05|Bus|Chatswood|3|<50|<50
2020-09-05|Bus|Macquarie Park|3|<50|<50
2020-09-05|Bus|Newcastle and surrounds|3|<50|<50
2020-09-05|Bus|North Sydney|3|<50|<50
2020-09-05|Bus|Other|3|300|400
2020-09-05|Bus|Parramatta|3|<50|<50
2020-09-05|Bus|Strathfield|3|<50|<50
2020-09-05|Bus|Sydney CBD|3|200|100
2020-09-05|Bus|All - NSW|3|500|500
2020-09-05|Bus|Chatswood|4|<50|<50
2020-09-05|Bus|Macquarie Park|4|<50|<50
2020-09-05|Bus|North Sydney|4|<50|<50
2020-09-05|Bus|Other|4|400|500
2020-09-05|Bus|Parramatta|4|<50|<50
2020-09-05|Bus|Strathfield|4|<50|<50
2020-09-05|Bus|Sydney CBD|4|200|100
2020-09-05|Bus|All - NSW|4|600|600
2020-09-05|Bus|Chatswood|5|<50|<50
2020-09-05|Bus|Macquarie Park|5|<50|<50
2020-09-05|Bus|Newcastle and surrounds|5|<50|<50
2020-09-05|Bus|North Sydney|5|<50|<50
2020-09-05|Bus|Other|5|1500|1100
2020-09-05|Bus|Parramatta|5|<50|<50
2020-09-05|Bus|Strathfield|5|<50|<50
2020-09-05|Bus|Sydney CBD|5|400|300
2020-09-05|Bus|All - NSW|5|1900|1400
2020-09-05|Bus|Chatswood|6|100|<50
2020-09-05|Bus|Macquarie Park|6|<50|<50
2020-09-05|Bus|Newcastle and surrounds|6|<50|<50
2020-09-05|Bus|North Sydney|6|100|<50
2020-09-05|Bus|Other|6|4300|4100
2020-09-05|Bus|Parramatta|6|200|200
2020-09-05|Bus|Strathfield|6|100|<50
2020-09-05|Bus|Sydney CBD|6|900|700
2020-09-05|Bus|Wollongong and surrounds|6|<50|<50
2020-09-05|Bus|All - NSW|6|5700|5000
2020-09-05|Bus|Chatswood|7|100|100
2020-09-05|Bus|Macquarie Park|7|100|100
2020-09-05|Bus|Newcastle and surrounds|7|<50|<50
2020-09-05|Bus|North Sydney|7|100|100
2020-09-05|Bus|Other|7|8200|7300
2020-09-05|Bus|Parramatta|7|400|300
2020-09-05|Bus|Strathfield|7|100|100
2020-09-05|Bus|Sydney CBD|7|1100|800
2020-09-05|Bus|Wollongong and surrounds|7|<50|<50
2020-09-05|Bus|All - NSW|7|10100|8800
2020-09-05|Bus|Chatswood|8|100|300
2020-09-05|Bus|Macquarie Park|8|100|200
2020-09-05|Bus|Newcastle and surrounds|8|<50|<50
2020-09-05|Bus|North Sydney|8|100|100
2020-09-05|Bus|Other|8|13600|12600
2020-09-05|Bus|Parramatta|8|500|500
2020-09-05|Bus|Strathfield|8|100|100
2020-09-05|Bus|Sydney CBD|8|1700|1300
2020-09-05|Bus|Wollongong and surrounds|8|100|100
2020-09-05|Bus|All - NSW|8|16300|15200
2020-09-05|Bus|Chatswood|9|200|300
2020-09-05|Bus|Macquarie Park|9|200|200
2020-09-05|Bus|Newcastle and surrounds|9|<50|<50
2020-09-05|Bus|North Sydney|9|200|100
2020-09-05|Bus|Other|9|17600|16300
2020-09-05|Bus|Parramatta|9|500|600
2020-09-05|Bus|Strathfield|9|200|100
2020-09-05|Bus|Sydney CBD|9|1800|1900
2020-09-05|Bus|Wollongong and surrounds|9|100|100
2020-09-05|Bus|All - NSW|9|20800|19600
2020-09-05|Bus|Chatswood|10|300|300
2020-09-05|Bus|Macquarie Park|10|200|300
2020-09-05|Bus|Newcastle and surrounds|10|<50|<50
2020-09-05|Bus|North Sydney|10|200|100
2020-09-05|Bus|Other|10|20100|18700
2020-09-05|Bus|Parramatta|10|500|700
2020-09-05|Bus|Strathfield|10|200|200
2020-09-05|Bus|Sydney CBD|10|1600|2100
2020-09-05|Bus|Wollongong and surrounds|10|100|200
