trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-03-10|Bus|Chatswood|0|<50|<50
2020-03-10|Bus|Macquarie Park|0|<50|<50
2020-03-10|Bus|North Sydney|0|<50|<50
2020-03-10|Bus|Other|0|800|1400
2020-03-10|Bus|Parramatta|0|<50|<50
2020-03-10|Bus|Strathfield|0|100|<50
2020-03-10|Bus|Sydney CBD|0|600|200
2020-03-10|Bus|All - NSW|0|1500|1600
2020-03-10|Bus|Chatswood|1|<50|<50
2020-03-10|Bus|Macquarie Park|1|<50|<50
2020-03-10|Bus|North Sydney|1|<50|<50
2020-03-10|Bus|Other|1|400|800
2020-03-10|Bus|Parramatta|1|100|<50
2020-03-10|Bus|Strathfield|1|<50|<50
2020-03-10|Bus|Sydney CBD|1|400|200
2020-03-10|Bus|All - NSW|1|900|1000
2020-03-10|Bus|Chatswood|2|<50|<50
2020-03-10|Bus|Macquarie Park|2|<50|<50
2020-03-10|Bus|North Sydney|2|<50|<50
2020-03-10|Bus|Other|2|300|600
2020-03-10|Bus|Parramatta|2|<50|<50
2020-03-10|Bus|Strathfield|2|<50|<50
2020-03-10|Bus|Sydney CBD|2|300|100
2020-03-10|Bus|All - NSW|2|600|700
2020-03-10|Bus|Chatswood|3|<50|<50
2020-03-10|Bus|Macquarie Park|3|<50|<50
2020-03-10|Bus|North Sydney|3|<50|<50
2020-03-10|Bus|Other|3|400|500
2020-03-10|Bus|Parramatta|3|<50|<50
2020-03-10|Bus|Strathfield|3|<50|<50
2020-03-10|Bus|Sydney CBD|3|200|100
2020-03-10|Bus|All - NSW|3|600|600
2020-03-10|Bus|Chatswood|4|<50|<50
2020-03-10|Bus|Macquarie Park|4|<50|<50
2020-03-10|Bus|North Sydney|4|<50|<50
2020-03-10|Bus|Other|4|1800|1000
2020-03-10|Bus|Parramatta|4|<50|<50
2020-03-10|Bus|Strathfield|4|<50|<50
2020-03-10|Bus|Sydney CBD|4|200|300
2020-03-10|Bus|All - NSW|4|2000|1300
2020-03-10|Bus|Chatswood|5|100|100
2020-03-10|Bus|Macquarie Park|5|100|100
2020-03-10|Bus|Newcastle and surrounds|5|<50|<50
2020-03-10|Bus|North Sydney|5|100|<50
2020-03-10|Bus|Other|5|12200|7100
2020-03-10|Bus|Parramatta|5|500|500
2020-03-10|Bus|Strathfield|5|100|100
2020-03-10|Bus|Sydney CBD|5|900|1700
2020-03-10|Bus|Wollongong and surrounds|5|<50|<50
2020-03-10|Bus|All - NSW|5|14000|9600
2020-03-10|Bus|Chatswood|6|300|300
2020-03-10|Bus|Macquarie Park|6|300|400
2020-03-10|Bus|Newcastle and surrounds|6|<50|<50
2020-03-10|Bus|North Sydney|6|200|300
2020-03-10|Bus|Other|6|38100|25100
2020-03-10|Bus|Parramatta|6|1300|1400
2020-03-10|Bus|Strathfield|6|400|300
2020-03-10|Bus|Sydney CBD|6|2800|5600
2020-03-10|Bus|Wollongong and surrounds|6|100|100
2020-03-10|Bus|All - NSW|6|43500|33500
2020-03-10|Bus|Chatswood|7|900|1000
2020-03-10|Bus|Macquarie Park|7|1300|1100
2020-03-10|Bus|Newcastle and surrounds|7|100|100
2020-03-10|Bus|North Sydney|7|800|1800
2020-03-10|Bus|Other|7|116500|66900
2020-03-10|Bus|Parramatta|7|2800|4000
2020-03-10|Bus|Strathfield|7|900|900
2020-03-10|Bus|Sydney CBD|7|5200|17500
2020-03-10|Bus|Wollongong and surrounds|7|400|700
2020-03-10|Bus|All - NSW|7|128900|94000
2020-03-10|Bus|Chatswood|8|900|1500
2020-03-10|Bus|Macquarie Park|8|1300|2000
2020-03-10|Bus|Newcastle and surrounds|8|200|200
2020-03-10|Bus|North Sydney|8|1600|3700
2020-03-10|Bus|Other|8|113400|106300
2020-03-10|Bus|Parramatta|8|3100|5600
2020-03-10|Bus|Strathfield|8|900|1100
2020-03-10|Bus|Sydney CBD|8|9900|32800
2020-03-10|Bus|Wollongong and surrounds|8|700|1400
2020-03-10|Bus|All - NSW|8|132000|154600
2020-03-10|Bus|Chatswood|9|400|800
2020-03-10|Bus|Macquarie Park|9|500|1500
2020-03-10|Bus|Newcastle and surrounds|9|100|100
2020-03-10|Bus|North Sydney|9|500|1400
2020-03-10|Bus|Other|9|47100|49900
2020-03-10|Bus|Parramatta|9|1600|2700
2020-03-10|Bus|Strathfield|9|400|500
2020-03-10|Bus|Sydney CBD|9|6400|16200
2020-03-10|Bus|Wollongong and surrounds|9|200|500
2020-03-10|Bus|All - NSW|9|57200|73600
2020-03-10|Bus|Chatswood|10|300|500
2020-03-10|Bus|Macquarie Park|10|300|800
2020-03-10|Bus|Newcastle and surrounds|10|100|100
2020-03-10|Bus|North Sydney|10|300|400
2020-03-10|Bus|Other|10|34800|35400
2020-03-10|Bus|Parramatta|10|1000|1400
2020-03-10|Bus|Strathfield|10|300|200
2020-03-10|Bus|Sydney CBD|10|4800|5100
2020-03-10|Bus|Wollongong and surrounds|10|200|300
2020-03-10|Bus|All - NSW|10|42100|44200
2020-03-10|Bus|Chatswood|11|400|400
2020-03-10|Bus|Macquarie Park|11|500|700
2020-03-10|Bus|Newcastle and surrounds|11|100|100
2020-03-10|Bus|North Sydney|11|300|300
2020-03-10|Bus|Other|11|34100|33000
2020-03-10|Bus|Parramatta|11|1100|1200
2020-03-10|Bus|Strathfield|11|300|200
2020-03-10|Bus|Sydney CBD|11|4200|4700
2020-03-10|Bus|Wollongong and surrounds|11|300|300
2020-03-10|Bus|All - NSW|11|41300|40900
2020-03-10|Bus|Chatswood|12|400|500
2020-03-10|Bus|Macquarie Park|12|500|600
2020-03-10|Bus|Newcastle and surrounds|12|100|100
2020-03-10|Bus|North Sydney|12|200|300
2020-03-10|Bus|Other|12|35300|34900
2020-03-10|Bus|Parramatta|12|1200|1200
2020-03-10|Bus|Strathfield|12|300|300
2020-03-10|Bus|Sydney CBD|12|4800|4300
2020-03-10|Bus|Wollongong and surrounds|12|300|300
2020-03-10|Bus|All - NSW|12|43100|42500
2020-03-10|Bus|Chatswood|13|400|300
2020-03-10|Bus|Macquarie Park|13|600|600
2020-03-10|Bus|Newcastle and surrounds|13|100|100
2020-03-10|Bus|North Sydney|13|400|300
2020-03-10|Bus|Other|13|36800|37800
2020-03-10|Bus|Parramatta|13|1500|1200
2020-03-10|Bus|Strathfield|13|300|200
2020-03-10|Bus|Sydney CBD|13|5300|4700
2020-03-10|Bus|Wollongong and surrounds|13|300|300
2020-03-10|Bus|All - NSW|13|45700|45500
2020-03-10|Bus|Chatswood|14|700|400
2020-03-10|Bus|Macquarie Park|14|800|600
2020-03-10|Bus|Newcastle and surrounds|14|100|100
2020-03-10|Bus|North Sydney|14|600|400
2020-03-10|Bus|Other|14|53000|49600
2020-03-10|Bus|Parramatta|14|1900|1200
2020-03-10|Bus|Strathfield|14|400|300
2020-03-10|Bus|Sydney CBD|14|6300|4700
2020-03-10|Bus|Wollongong and surrounds|14|1100|300
2020-03-10|Bus|All - NSW|14|64900|57600
2020-03-10|Bus|Chatswood|15|1300|600
2020-03-10|Bus|Macquarie Park|15|1200|800
2020-03-10|Bus|Newcastle and surrounds|15|100|100
2020-03-10|Bus|North Sydney|15|1600|600
2020-03-10|Bus|Other|15|94400|95100
2020-03-10|Bus|Parramatta|15|3600|2100
2020-03-10|Bus|Strathfield|15|1000|500
2020-03-10|Bus|Sydney CBD|15|8700|5700
2020-03-10|Bus|Wollongong and surrounds|15|1600|900
2020-03-10|Bus|All - NSW|15|113500|106400
2020-03-10|Bus|Chatswood|16|1100|700
2020-03-10|Bus|Macquarie Park|16|1700|800
2020-03-10|Bus|Newcastle and surrounds|16|200|100
2020-03-10|Bus|North Sydney|16|1700|500
2020-03-10|Bus|Other|16|59900|73400
2020-03-10|Bus|Parramatta|16|3700|1800
2020-03-10|Bus|Strathfield|16|700|500
2020-03-10|Bus|Sydney CBD|16|15400|7400
2020-03-10|Bus|Wollongong and surrounds|16|500|300
2020-03-10|Bus|All - NSW|16|84900|85500
2020-03-10|Bus|Chatswood|17|1300|800
2020-03-10|Bus|Macquarie Park|17|1900|1000
2020-03-10|Bus|Newcastle and surrounds|17|200|100
2020-03-10|Bus|North Sydney|17|2900|800
2020-03-10|Bus|Other|17|60500|78000
2020-03-10|Bus|Parramatta|17|4300|2100
2020-03-10|Bus|Strathfield|17|1000|600
