trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-03-28|Bus|Chatswood|0|<50|<50
2022-03-28|Bus|Macquarie Park|0|<50|<50
2022-03-28|Bus|Other|0|400|600
2022-03-28|Bus|Parramatta|0|<50|<50
2022-03-28|Bus|Strathfield|0|<50|<50
2022-03-28|Bus|Sydney CBD|0|200|100
2022-03-28|Bus|All - NSW|0|600|700
2022-03-28|Bus|Chatswood|1|<50|<50
2022-03-28|Bus|Macquarie Park|1|<50|<50
2022-03-28|Bus|North Sydney|1|<50|<50
2022-03-28|Bus|Other|1|200|300
2022-03-28|Bus|Parramatta|1|<50|<50
2022-03-28|Bus|Strathfield|1|<50|<50
2022-03-28|Bus|Sydney CBD|1|200|100
2022-03-28|Bus|All - NSW|1|400|400
2022-03-28|Bus|Chatswood|2|<50|<50
2022-03-28|Bus|Macquarie Park|2|<50|<50
2022-03-28|Bus|North Sydney|2|<50|<50
2022-03-28|Bus|Other|2|200|300
2022-03-28|Bus|Parramatta|2|<50|<50
2022-03-28|Bus|Strathfield|2|<50|<50
2022-03-28|Bus|Sydney CBD|2|200|100
2022-03-28|Bus|All - NSW|2|400|400
2022-03-28|Bus|Chatswood|3|<50|<50
2022-03-28|Bus|Macquarie Park|3|<50|<50
2022-03-28|Bus|North Sydney|3|<50|<50
2022-03-28|Bus|Other|3|300|400
2022-03-28|Bus|Parramatta|3|<50|<50
2022-03-28|Bus|Strathfield|3|<50|<50
2022-03-28|Bus|Sydney CBD|3|200|100
2022-03-28|Bus|All - NSW|3|500|500
2022-03-28|Bus|Chatswood|4|<50|<50
2022-03-28|Bus|Macquarie Park|4|<50|<50
2022-03-28|Bus|North Sydney|4|<50|<50
2022-03-28|Bus|Other|4|1200|800
2022-03-28|Bus|Parramatta|4|<50|<50
2022-03-28|Bus|Strathfield|4|<50|<50
2022-03-28|Bus|Sydney CBD|4|200|200
2022-03-28|Bus|All - NSW|4|1400|1000
2022-03-28|Bus|Chatswood|5|100|<50
2022-03-28|Bus|Macquarie Park|5|<50|100
2022-03-28|Bus|Newcastle and surrounds|5|<50|<50
2022-03-28|Bus|North Sydney|5|<50|<50
2022-03-28|Bus|Other|5|7100|4900
2022-03-28|Bus|Parramatta|5|300|300
2022-03-28|Bus|Strathfield|5|100|100
2022-03-28|Bus|Sydney CBD|5|700|800
2022-03-28|Bus|Wollongong and surrounds|5|<50|<50
2022-03-28|Bus|All - NSW|5|8300|6200
2022-03-28|Bus|Chatswood|6|200|100
2022-03-28|Bus|Macquarie Park|6|200|200
2022-03-28|Bus|Newcastle and surrounds|6|<50|<50
2022-03-28|Bus|North Sydney|6|100|100
2022-03-28|Bus|Other|6|18500|14600
2022-03-28|Bus|Parramatta|6|800|600
2022-03-28|Bus|Strathfield|6|200|100
2022-03-28|Bus|Sydney CBD|6|1700|2300
2022-03-28|Bus|Wollongong and surrounds|6|100|100
2022-03-28|Bus|All - NSW|6|21800|18100
2022-03-28|Bus|Chatswood|7|400|500
2022-03-28|Bus|Macquarie Park|7|600|500
2022-03-28|Bus|Newcastle and surrounds|7|<50|100
2022-03-28|Bus|North Sydney|7|400|500
2022-03-28|Bus|Other|7|46000|29600
2022-03-28|Bus|Parramatta|7|1500|1500
2022-03-28|Bus|Strathfield|7|400|300
2022-03-28|Bus|Sydney CBD|7|2300|6000
2022-03-28|Bus|Wollongong and surrounds|7|300|500
2022-03-28|Bus|All - NSW|7|51900|39500
2022-03-28|Bus|Chatswood|8|500|700
2022-03-28|Bus|Macquarie Park|8|700|900
2022-03-28|Bus|Newcastle and surrounds|8|100|100
2022-03-28|Bus|North Sydney|8|700|1200
2022-03-28|Bus|Other|8|47900|45500
2022-03-28|Bus|Parramatta|8|1400|2300
2022-03-28|Bus|Strathfield|8|400|400
2022-03-28|Bus|Sydney CBD|8|3400|12700
2022-03-28|Bus|Wollongong and surrounds|8|500|1100
2022-03-28|Bus|All - NSW|8|55600|64900
2022-03-28|Bus|Chatswood|9|200|400
2022-03-28|Bus|Macquarie Park|9|300|700
2022-03-28|Bus|Newcastle and surrounds|9|<50|100
2022-03-28|Bus|North Sydney|9|200|400
2022-03-28|Bus|Other|9|24300|24300
2022-03-28|Bus|Parramatta|9|600|1100
2022-03-28|Bus|Strathfield|9|300|200
2022-03-28|Bus|Sydney CBD|9|2300|5600
2022-03-28|Bus|Wollongong and surrounds|9|200|200
2022-03-28|Bus|All - NSW|9|28400|33000
2022-03-28|Bus|Chatswood|10|200|300
