trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-12-12|Bus|Chatswood|0|<50|<50
2021-12-12|Bus|Macquarie Park|0|<50|<50
2021-12-12|Bus|Newcastle and surrounds|0|<50|<50
2021-12-12|Bus|North Sydney|0|<50|<50
2021-12-12|Bus|Other|0|1000|1900
2021-12-12|Bus|Parramatta|0|<50|<50
2021-12-12|Bus|Strathfield|0|<50|<50
2021-12-12|Bus|Sydney CBD|0|800|200
2021-12-12|Bus|All - NSW|0|1800|2100
2021-12-12|Bus|Chatswood|1|<50|<50
2021-12-12|Bus|Macquarie Park|1|<50|<50
2021-12-12|Bus|Newcastle and surrounds|1|<50|<50
2021-12-12|Bus|North Sydney|1|<50|<50
2021-12-12|Bus|Other|1|400|900
2021-12-12|Bus|Parramatta|1|<50|<50
2021-12-12|Bus|Strathfield|1|<50|<50
2021-12-12|Bus|Sydney CBD|1|500|200
2021-12-12|Bus|All - NSW|1|900|1100
2021-12-12|Bus|Chatswood|2|<50|<50
2021-12-12|Bus|Macquarie Park|2|<50|<50
2021-12-12|Bus|Newcastle and surrounds|2|<50|<50
2021-12-12|Bus|North Sydney|2|<50|<50
2021-12-12|Bus|Other|2|300|700
2021-12-12|Bus|Parramatta|2|<50|<50
2021-12-12|Bus|Strathfield|2|<50|<50
2021-12-12|Bus|Sydney CBD|2|500|100
2021-12-12|Bus|All - NSW|2|800|800
2021-12-12|Bus|Chatswood|3|<50|<50
2021-12-12|Bus|Macquarie Park|3|<50|<50
2021-12-12|Bus|Newcastle and surrounds|3|<50|<50
2021-12-12|Bus|North Sydney|3|<50|<50
2021-12-12|Bus|Other|3|200|500
2021-12-12|Bus|Parramatta|3|<50|<50
2021-12-12|Bus|Strathfield|3|<50|<50
2021-12-12|Bus|Sydney CBD|3|300|100
2021-12-12|Bus|All - NSW|3|500|600
2021-12-12|Bus|Chatswood|4|<50|<50
2021-12-12|Bus|Macquarie Park|4|<50|<50
2021-12-12|Bus|North Sydney|4|<50|<50
2021-12-12|Bus|Other|4|300|400
2021-12-12|Bus|Parramatta|4|<50|<50
2021-12-12|Bus|Strathfield|4|<50|<50
2021-12-12|Bus|Sydney CBD|4|200|100
2021-12-12|Bus|All - NSW|4|500|500
2021-12-12|Bus|Chatswood|5|<50|<50
2021-12-12|Bus|Macquarie Park|5|<50|<50
2021-12-12|Bus|Newcastle and surrounds|5|<50|<50
2021-12-12|Bus|North Sydney|5|<50|<50
2021-12-12|Bus|Other|5|600|600
2021-12-12|Bus|Parramatta|5|<50|<50
2021-12-12|Bus|Strathfield|5|<50|<50
2021-12-12|Bus|Sydney CBD|5|200|100
2021-12-12|Bus|All - NSW|5|800|700
2021-12-12|Bus|Chatswood|6|100|<50
2021-12-12|Bus|Macquarie Park|6|<50|<50
2021-12-12|Bus|Newcastle and surrounds|6|<50|<50
2021-12-12|Bus|North Sydney|6|<50|<50
2021-12-12|Bus|Other|6|1800|1700
2021-12-12|Bus|Parramatta|6|100|100
2021-12-12|Bus|Strathfield|6|<50|<50
2021-12-12|Bus|Sydney CBD|6|400|200
2021-12-12|Bus|All - NSW|6|2400|2000
2021-12-12|Bus|Chatswood|7|100|<50
