trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-08-04|Bus|Chatswood|0|<100|<100
2024-08-04|Bus|Macquarie Park|0|<100|<100
2024-08-04|Bus|Newcastle and surrounds|0|<100|<100
2024-08-04|Bus|North Sydney|0|<100|<100
2024-08-04|Bus|Other|0|1700|2400
2024-08-04|Bus|Parramatta|0|100|100
2024-08-04|Bus|Strathfield|0|<100|<100
2024-08-04|Bus|Sydney CBD|0|1300|800
2024-08-04|Bus|All - NSW|0|3100|3300
2024-08-04|Bus|Chatswood|1|<100|<100
2024-08-04|Bus|Macquarie Park|1|<100|<100
2024-08-04|Bus|Newcastle and surrounds|1|<100|<100
2024-08-04|Bus|North Sydney|1|<100|<100
2024-08-04|Bus|Other|1|800|1200
2024-08-04|Bus|Parramatta|1|<100|<100
2024-08-04|Bus|Strathfield|1|<100|<100
2024-08-04|Bus|Sydney CBD|1|1000|700
2024-08-04|Bus|All - NSW|1|1800|1900
2024-08-04|Bus|Chatswood|2|<100|<100
2024-08-04|Bus|Macquarie Park|2|<100|<100
2024-08-04|Bus|North Sydney|2|<100|<100
2024-08-04|Bus|Other|2|600|900
2024-08-04|Bus|Parramatta|2|<100|<100
2024-08-04|Bus|Strathfield|2|<100|<100
2024-08-04|Bus|Sydney CBD|2|1000|700
2024-08-04|Bus|All - NSW|2|1600|1600
2024-08-04|Bus|Macquarie Park|3|<100|<100
2024-08-04|Bus|Newcastle and surrounds|3|<100|<100
2024-08-04|Bus|North Sydney|3|<100|<100
2024-08-04|Bus|Other|3|500|800
2024-08-04|Bus|Parramatta|3|<100|<100
2024-08-04|Bus|Strathfield|3|<100|<100
2024-08-04|Bus|Sydney CBD|3|700|500
2024-08-04|Bus|All - NSW|3|1200|1300
2024-08-04|Bus|Chatswood|4|<100|<100
2024-08-04|Bus|Macquarie Park|4|<100|<100
2024-08-04|Bus|North Sydney|4|<100|<100
2024-08-04|Bus|Other|4|500|600
2024-08-04|Bus|Parramatta|4|<100|<100
2024-08-04|Bus|Strathfield|4|<100|<100
2024-08-04|Bus|Sydney CBD|4|300|300
2024-08-04|Bus|All - NSW|4|800|900
2024-08-04|Bus|Chatswood|5|<100|<100
2024-08-04|Bus|Macquarie Park|5|<100|<100
2024-08-04|Bus|Newcastle and surrounds|5|<100|<100
2024-08-04|Bus|North Sydney|5|<100|<100
2024-08-04|Bus|Other|5|1300|1200
2024-08-04|Bus|Parramatta|5|100|<100
2024-08-04|Bus|Sydney CBD|5|400|300
2024-08-04|Bus|All - NSW|5|1800|1500
2024-08-04|Bus|Chatswood|6|100|100
2024-08-04|Bus|Macquarie Park|6|<100|<100
2024-08-04|Bus|Newcastle and surrounds|6|<100|<100
2024-08-04|Bus|North Sydney|6|<100|<100
2024-08-04|Bus|Other|6|3200|3000
2024-08-04|Bus|Parramatta|6|100|100
2024-08-04|Bus|Strathfield|6|<100|<100
2024-08-04|Bus|Sydney CBD|6|700|500
2024-08-04|Bus|All - NSW|6|4100|3700
2024-08-04|Bus|Chatswood|7|100|100
2024-08-04|Bus|Macquarie Park|7|100|100
2024-08-04|Bus|Newcastle and surrounds|7|<100|<100
2024-08-04|Bus|North Sydney|7|100|<100
2024-08-04|Bus|Other|7|6500|5400
2024-08-04|Bus|Parramatta|7|300|300
2024-08-04|Bus|Strathfield|7|100|100
2024-08-04|Bus|Sydney CBD|7|700|800
2024-08-04|Bus|Wollongong and surrounds|7|<100|<100
2024-08-04|Bus|All - NSW|7|7900|6800
2024-08-04|Bus|Chatswood|8|200|200
2024-08-04|Bus|Macquarie Park|8|200|200
2024-08-04|Bus|Newcastle and surrounds|8|<100|<100
2024-08-04|Bus|North Sydney|8|100|100
2024-08-04|Bus|Other|8|13400|11300
2024-08-04|Bus|Parramatta|8|500|600
2024-08-04|Bus|Strathfield|8|100|100
2024-08-04|Bus|Sydney CBD|8|1200|1400
2024-08-04|Bus|Wollongong and surrounds|8|<100|100
2024-08-04|Bus|All - NSW|8|15700|14000
2024-08-04|Bus|Chatswood|9|300|300
2024-08-04|Bus|Macquarie Park|9|300|400
2024-08-04|Bus|Newcastle and surrounds|9|<100|<100
2024-08-04|Bus|North Sydney|9|100|100
2024-08-04|Bus|Other|9|19900|17900
2024-08-04|Bus|Parramatta|9|600|800
2024-08-04|Bus|Strathfield|9|200|200
2024-08-04|Bus|Sydney CBD|9|2000|2400
2024-08-04|Bus|Wollongong and surrounds|9|200|200
2024-08-04|Bus|All - NSW|9|23600|22300
2024-08-04|Bus|Chatswood|10|300|400
2024-08-04|Bus|Macquarie Park|10|300|400
2024-08-04|Bus|Newcastle and surrounds|10|<100|<100
2024-08-04|Bus|North Sydney|10|200|100
2024-08-04|Bus|Other|10|23100|21200
2024-08-04|Bus|Parramatta|10|700|900
2024-08-04|Bus|Strathfield|10|200|200
2024-08-04|Bus|Sydney CBD|10|2300|3000
2024-08-04|Bus|Wollongong and surrounds|10|400|400
2024-08-04|Bus|All - NSW|10|27500|26600
2024-08-04|Bus|Chatswood|11|300|400
2024-08-04|Bus|Macquarie Park|11|400|400
2024-08-04|Bus|Newcastle and surrounds|11|<100|<100
2024-08-04|Bus|North Sydney|11|200|100
2024-08-04|Bus|Other|11|25300|23500
2024-08-04|Bus|Parramatta|11|700|900
2024-08-04|Bus|Strathfield|11|300|200
2024-08-04|Bus|Sydney CBD|11|2500|3300
2024-08-04|Bus|Wollongong and surrounds|11|300|400
2024-08-04|Bus|All - NSW|11|30000|29200
2024-08-04|Bus|Chatswood|12|400|400
2024-08-04|Bus|Macquarie Park|12|400|500
2024-08-04|Bus|Newcastle and surrounds|12|<100|100
2024-08-04|Bus|North Sydney|12|200|200
2024-08-04|Bus|Other|12|25600|24900
2024-08-04|Bus|Parramatta|12|800|800
2024-08-04|Bus|Strathfield|12|300|200
2024-08-04|Bus|Sydney CBD|12|2700|3400
2024-08-04|Bus|Wollongong and surrounds|12|400|400
