trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-05-18|Bus|Chatswood|0|<50|<50
2020-05-18|Bus|Macquarie Park|0|<50|<50
2020-05-18|Bus|North Sydney|0|<50|<50
2020-05-18|Bus|Other|0|200|300
2020-05-18|Bus|Parramatta|0|<50|<50
2020-05-18|Bus|Strathfield|0|<50|<50
2020-05-18|Bus|Sydney CBD|0|100|<50
2020-05-18|Bus|All - NSW|0|300|300
2020-05-18|Bus|Chatswood|1|<50|<50
2020-05-18|Bus|Macquarie Park|1|<50|<50
2020-05-18|Bus|North Sydney|1|<50|<50
2020-05-18|Bus|Other|1|200|200
2020-05-18|Bus|Parramatta|1|<50|<50
2020-05-18|Bus|Strathfield|1|<50|<50
2020-05-18|Bus|Sydney CBD|1|100|<50
2020-05-18|Bus|All - NSW|1|300|200
2020-05-18|Bus|Chatswood|2|<50|<50
2020-05-18|Bus|Macquarie Park|2|<50|<50
2020-05-18|Bus|Other|2|200|200
2020-05-18|Bus|Parramatta|2|<50|<50
2020-05-18|Bus|Strathfield|2|<50|<50
2020-05-18|Bus|Sydney CBD|2|100|100
2020-05-18|Bus|All - NSW|2|300|300
2020-05-18|Bus|Chatswood|3|<50|<50
2020-05-18|Bus|Macquarie Park|3|<50|<50
2020-05-18|Bus|North Sydney|3|<50|<50
2020-05-18|Bus|Other|3|200|200
2020-05-18|Bus|Parramatta|3|<50|<50
2020-05-18|Bus|Strathfield|3|<50|<50
2020-05-18|Bus|Sydney CBD|3|100|100
2020-05-18|Bus|All - NSW|3|300|300
2020-05-18|Bus|Chatswood|4|<50|<50
2020-05-18|Bus|Macquarie Park|4|<50|<50
2020-05-18|Bus|North Sydney|4|<50|<50
2020-05-18|Bus|Other|4|900|500
2020-05-18|Bus|Parramatta|4|<50|<50
2020-05-18|Bus|Strathfield|4|<50|<50
2020-05-18|Bus|Sydney CBD|4|100|100
2020-05-18|Bus|All - NSW|4|1000|600
2020-05-18|Bus|Chatswood|5|100|<50
2020-05-18|Bus|Macquarie Park|5|<50|<50
2020-05-18|Bus|Newcastle and surrounds|5|<50|<50
2020-05-18|Bus|North Sydney|5|<50|<50
2020-05-18|Bus|Other|5|6300|4100
2020-05-18|Bus|Parramatta|5|300|300
2020-05-18|Bus|Strathfield|5|100|<50
2020-05-18|Bus|Sydney CBD|5|700|800
2020-05-18|Bus|Wollongong and surrounds|5|<50|<50
2020-05-18|Bus|All - NSW|5|7500|5200
2020-05-18|Bus|Chatswood|6|200|100
2020-05-18|Bus|Macquarie Park|6|100|200
2020-05-18|Bus|Newcastle and surrounds|6|<50|<50
2020-05-18|Bus|North Sydney|6|100|100
2020-05-18|Bus|Other|6|13800|12600
2020-05-18|Bus|Parramatta|6|700|500
2020-05-18|Bus|Strathfield|6|200|100
2020-05-18|Bus|Sydney CBD|6|1800|1700
2020-05-18|Bus|Wollongong and surrounds|6|<50|100
2020-05-18|Bus|All - NSW|6|16900|15400
2020-05-18|Bus|Chatswood|7|300|300
2020-05-18|Bus|Macquarie Park|7|200|200
2020-05-18|Bus|Newcastle and surrounds|7|<50|<50
2020-05-18|Bus|North Sydney|7|200|300
2020-05-18|Bus|Other|7|24700|19900
2020-05-18|Bus|Parramatta|7|900|900
2020-05-18|Bus|Strathfield|7|300|200
2020-05-18|Bus|Sydney CBD|7|1700|2700
2020-05-18|Bus|Wollongong and surrounds|7|100|200
2020-05-18|Bus|All - NSW|7|28400|24700
2020-05-18|Bus|Chatswood|8|300|300
2020-05-18|Bus|Macquarie Park|8|200|300
2020-05-18|Bus|Newcastle and surrounds|8|<50|<50
2020-05-18|Bus|North Sydney|8|300|400
2020-05-18|Bus|Other|8|23600|24700
2020-05-18|Bus|Parramatta|8|900|1000
2020-05-18|Bus|Strathfield|8|200|200
2020-05-18|Bus|Sydney CBD|8|1800|3700
2020-05-18|Bus|Wollongong and surrounds|8|200|400
2020-05-18|Bus|All - NSW|8|27500|31000
2020-05-18|Bus|Chatswood|9|100|200
2020-05-18|Bus|Macquarie Park|9|100|200
2020-05-18|Bus|Newcastle and surrounds|9|<50|<50
2020-05-18|Bus|North Sydney|9|100|200
2020-05-18|Bus|Other|9|16000|16000
2020-05-18|Bus|Parramatta|9|500|600
2020-05-18|Bus|Strathfield|9|200|100
2020-05-18|Bus|Sydney CBD|9|1200|2000
2020-05-18|Bus|Wollongong and surrounds|9|100|200
2020-05-18|Bus|All - NSW|9|18300|19500
2020-05-18|Bus|Chatswood|10|200|200
2020-05-18|Bus|Macquarie Park|10|100|200
2020-05-18|Bus|Newcastle and surrounds|10|<50|<50
2020-05-18|Bus|North Sydney|10|100|100
2020-05-18|Bus|Other|10|15700|15200
2020-05-18|Bus|Parramatta|10|400|500
2020-05-18|Bus|Strathfield|10|100|100
2020-05-18|Bus|Sydney CBD|10|1000|1300
2020-05-18|Bus|Wollongong and surrounds|10|200|100
2020-05-18|Bus|All - NSW|10|17800|17700
2020-05-18|Bus|Chatswood|11|200|200
2020-05-18|Bus|Macquarie Park|11|200|100
2020-05-18|Bus|Newcastle and surrounds|11|<50|<50
2020-05-18|Bus|North Sydney|11|100|100
2020-05-18|Bus|Other|11|16100|15900
2020-05-18|Bus|Parramatta|11|500|500
2020-05-18|Bus|Strathfield|11|100|100
2020-05-18|Bus|Sydney CBD|11|1100|1200
2020-05-18|Bus|Wollongong and surrounds|11|200|200
2020-05-18|Bus|All - NSW|11|18500|18300
2020-05-18|Bus|Chatswood|12|200|200
2020-05-18|Bus|Macquarie Park|12|200|200
2020-05-18|Bus|Newcastle and surrounds|12|<50|<50
2020-05-18|Bus|North Sydney|12|100|100
2020-05-18|Bus|Other|12|16300|16000
2020-05-18|Bus|Parramatta|12|500|500
2020-05-18|Bus|Strathfield|12|100|100
2020-05-18|Bus|Sydney CBD|12|1300|1300
2020-05-18|Bus|Wollongong and surrounds|12|200|100
2020-05-18|Bus|All - NSW|12|18900|18500
2020-05-18|Bus|Chatswood|13|200|200
2020-05-18|Bus|Macquarie Park|13|200|200
2020-05-18|Bus|Newcastle and surrounds|13|<50|<50
2020-05-18|Bus|North Sydney|13|100|100
2020-05-18|Bus|Other|13|17200|17400
2020-05-18|Bus|Parramatta|13|600|500
2020-05-18|Bus|Strathfield|13|100|100
2020-05-18|Bus|Sydney CBD|13|1500|1300
2020-05-18|Bus|Wollongong and surrounds|13|100|100
2020-05-18|Bus|All - NSW|13|20000|19900
2020-05-18|Bus|Chatswood|14|300|200
2020-05-18|Bus|Macquarie Park|14|200|200
2020-05-18|Bus|Newcastle and surrounds|14|<50|<50
2020-05-18|Bus|North Sydney|14|200|100
2020-05-18|Bus|Other|14|20200|19600
2020-05-18|Bus|Parramatta|14|800|700
2020-05-18|Bus|Strathfield|14|200|200
2020-05-18|Bus|Sydney CBD|14|1900|1400
2020-05-18|Bus|Wollongong and surrounds|14|400|200
2020-05-18|Bus|All - NSW|14|24200|22600
2020-05-18|Bus|Chatswood|15|500|300
2020-05-18|Bus|Macquarie Park|15|300|200
2020-05-18|Bus|Newcastle and surrounds|15|<50|<50
2020-05-18|Bus|North Sydney|15|400|200
2020-05-18|Bus|Other|15|30200|30100
2020-05-18|Bus|Parramatta|15|1200|800
2020-05-18|Bus|Strathfield|15|300|200
2020-05-18|Bus|Sydney CBD|15|2600|1900
2020-05-18|Bus|Wollongong and surrounds|15|400|200
2020-05-18|Bus|All - NSW|15|35900|33900
2020-05-18|Bus|Chatswood|16|400|300
2020-05-18|Bus|Macquarie Park|16|300|200
2020-05-18|Bus|Newcastle and surrounds|16|<50|<50
2020-05-18|Bus|North Sydney|16|200|200
2020-05-18|Bus|Other|16|21600|25200
2020-05-18|Bus|Parramatta|16|1100|800
2020-05-18|Bus|Strathfield|16|300|300
2020-05-18|Bus|Sydney CBD|16|3100|1900
2020-05-18|Bus|Wollongong and surrounds|16|200|100
2020-05-18|Bus|All - NSW|16|27200|29000
2020-05-18|Bus|Chatswood|17|300|300
2020-05-18|Bus|Macquarie Park|17|400|200
2020-05-18|Bus|Newcastle and surrounds|17|<50|<50
2020-05-18|Bus|North Sydney|17|300|100
2020-05-18|Bus|Other|17|17500|21100
2020-05-18|Bus|Parramatta|17|1100|800
2020-05-18|Bus|Strathfield|17|200|200
2020-05-18|Bus|Sydney CBD|17|4000|1800
2020-05-18|Bus|Wollongong and surrounds|17|100|100
2020-05-18|Bus|All - NSW|17|23900|24600
2020-05-18|Bus|Chatswood|18|200|100
2020-05-18|Bus|Macquarie Park|18|200|200
2020-05-18|Bus|Newcastle and surrounds|18|<50|<50
2020-05-18|Bus|North Sydney|18|100|100
2020-05-18|Bus|Other|18|9400|14200
2020-05-18|Bus|Parramatta|18|600|500
2020-05-18|Bus|Strathfield|18|100|100
2020-05-18|Bus|Sydney CBD|18|2300|1100
2020-05-18|Bus|Wollongong and surrounds|18|<50|<50
2020-05-18|Bus|All - NSW|18|12900|16300
2020-05-18|Bus|Chatswood|19|100|100
2020-05-18|Bus|Macquarie Park|19|100|100
2020-05-18|Bus|Newcastle and surrounds|19|<50|<50
2020-05-18|Bus|North Sydney|19|100|<50
2020-05-18|Bus|Other|19|4500|6300
2020-05-18|Bus|Parramatta|19|300|200
2020-05-18|Bus|Strathfield|19|100|<50
2020-05-18|Bus|Sydney CBD|19|1000|500
2020-05-18|Bus|Wollongong and surrounds|19|<50|<50
2020-05-18|Bus|All - NSW|19|6200|7200
2020-05-18|Bus|Chatswood|20|100|<50
2020-05-18|Bus|Macquarie Park|20|100|<50
2020-05-18|Bus|Newcastle and surrounds|20|<50|<50
2020-05-18|Bus|North Sydney|20|<50|<50
2020-05-18|Bus|Other|20|3100|3500
2020-05-18|Bus|Parramatta|20|100|200
2020-05-18|Bus|Strathfield|20|<50|<50
2020-05-18|Bus|Sydney CBD|20|500|400
2020-05-18|Bus|Wollongong and surrounds|20|<50|<50
2020-05-18|Bus|All - NSW|20|3900|4100
2020-05-18|Bus|Chatswood|21|<50|<50
2020-05-18|Bus|Macquarie Park|21|100|<50
2020-05-18|Bus|Newcastle and surrounds|21|<50|<50
2020-05-18|Bus|North Sydney|21|<50|<50
2020-05-18|Bus|Other|21|2600|2800
2020-05-18|Bus|Parramatta|21|100|100
2020-05-18|Bus|Strathfield|21|<50|<50
2020-05-18|Bus|Sydney CBD|21|500|500
2020-05-18|Bus|Wollongong and surrounds|21|<50|<50
2020-05-18|Bus|All - NSW|21|3300|3400
2020-05-18|Bus|Chatswood|22|<50|<50
2020-05-18|Bus|Macquarie Park|22|<50|<50
2020-05-18|Bus|Newcastle and surrounds|22|<50|<50
2020-05-18|Bus|North Sydney|22|<50|<50
2020-05-18|Bus|Other|22|1600|1800
2020-05-18|Bus|Parramatta|22|100|100
2020-05-18|Bus|Strathfield|22|<50|<50
2020-05-18|Bus|Sydney CBD|22|300|400
2020-05-18|Bus|Wollongong and surrounds|22|<50|<50
2020-05-18|Bus|All - NSW|22|2000|2300
2020-05-18|Bus|Chatswood|23|<50|<50
2020-05-18|Bus|Macquarie Park|23|<50|<50
2020-05-18|Bus|Newcastle and surrounds|23|<50|<50
2020-05-18|Bus|North Sydney|23|<50|<50
