trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-02-11|Bus|Chatswood|0|<50|<50
2020-02-11|Bus|Macquarie Park|0|<50|<50
2020-02-11|Bus|North Sydney|0|<50|<50
2020-02-11|Bus|Other|0|700|1200
2020-02-11|Bus|Parramatta|0|<50|<50
2020-02-11|Bus|Strathfield|0|<50|<50
2020-02-11|Bus|Sydney CBD|0|500|100
2020-02-11|Bus|All - NSW|0|1200|1300
2020-02-11|Bus|Chatswood|1|<50|<50
2020-02-11|Bus|Macquarie Park|1|<50|<50
2020-02-11|Bus|North Sydney|1|<50|<50
2020-02-11|Bus|Other|1|400|500
2020-02-11|Bus|Parramatta|1|<50|<50
2020-02-11|Bus|Strathfield|1|<50|<50
2020-02-11|Bus|Sydney CBD|1|300|200
2020-02-11|Bus|All - NSW|1|700|700
2020-02-11|Bus|Chatswood|2|<50|<50
2020-02-11|Bus|Macquarie Park|2|<50|<50
2020-02-11|Bus|North Sydney|2|<50|<50
2020-02-11|Bus|Other|2|300|500
2020-02-11|Bus|Parramatta|2|<50|<50
2020-02-11|Bus|Strathfield|2|<50|<50
2020-02-11|Bus|Sydney CBD|2|300|100
2020-02-11|Bus|All - NSW|2|600|600
2020-02-11|Bus|Chatswood|3|<50|<50
2020-02-11|Bus|Macquarie Park|3|<50|<50
2020-02-11|Bus|North Sydney|3|<50|<50
2020-02-11|Bus|Other|3|400|400
2020-02-11|Bus|Parramatta|3|<50|<50
2020-02-11|Bus|Strathfield|3|<50|<50
2020-02-11|Bus|Sydney CBD|3|200|100
2020-02-11|Bus|All - NSW|3|600|500
2020-02-11|Bus|Chatswood|4|<50|<50
2020-02-11|Bus|Macquarie Park|4|<50|<50
2020-02-11|Bus|North Sydney|4|<50|<50
2020-02-11|Bus|Other|4|1500|800
2020-02-11|Bus|Parramatta|4|<50|<50
2020-02-11|Bus|Strathfield|4|<50|<50
2020-02-11|Bus|Sydney CBD|4|200|200
2020-02-11|Bus|All - NSW|4|1700|1000
2020-02-11|Bus|Chatswood|5|100|<50
2020-02-11|Bus|Macquarie Park|5|100|100
2020-02-11|Bus|Newcastle and surrounds|5|<50|<50
2020-02-11|Bus|North Sydney|5|<50|<50
2020-02-11|Bus|Other|5|10400|6200
2020-02-11|Bus|Parramatta|5|400|400
2020-02-11|Bus|Strathfield|5|100|100
2020-02-11|Bus|Sydney CBD|5|800|1400
2020-02-11|Bus|Wollongong and surrounds|5|<50|<50
2020-02-11|Bus|All - NSW|5|11900|8200
2020-02-11|Bus|Chatswood|6|300|200
2020-02-11|Bus|Macquarie Park|6|300|400
2020-02-11|Bus|Newcastle and surrounds|6|<50|<50
2020-02-11|Bus|North Sydney|6|200|300
2020-02-11|Bus|Other|6|33700|22100
2020-02-11|Bus|Parramatta|6|1100|1200
2020-02-11|Bus|Strathfield|6|400|300
2020-02-11|Bus|Sydney CBD|6|2500|4800
2020-02-11|Bus|Wollongong and surrounds|6|100|100
2020-02-11|Bus|All - NSW|6|38600|29400
2020-02-11|Bus|Chatswood|7|700|800
2020-02-11|Bus|Macquarie Park|7|1400|1000
2020-02-11|Bus|Newcastle and surrounds|7|100|100
2020-02-11|Bus|North Sydney|7|800|1700
2020-02-11|Bus|Other|7|104600|59500
2020-02-11|Bus|Parramatta|7|2800|3800
2020-02-11|Bus|Strathfield|7|900|800
2020-02-11|Bus|Sydney CBD|7|4400|14800
2020-02-11|Bus|Wollongong and surrounds|7|300|700
2020-02-11|Bus|All - NSW|7|116000|83200
2020-02-11|Bus|Chatswood|8|900|1300
2020-02-11|Bus|Macquarie Park|8|1600|1700
2020-02-11|Bus|Newcastle and surrounds|8|100|200
2020-02-11|Bus|North Sydney|8|1600|3500
2020-02-11|Bus|Other|8|101800|95200
2020-02-11|Bus|Parramatta|8|3000|5200
2020-02-11|Bus|Strathfield|8|900|900
2020-02-11|Bus|Sydney CBD|8|7100|28600
2020-02-11|Bus|Wollongong and surrounds|8|700|1300
2020-02-11|Bus|All - NSW|8|117700|137900
2020-02-11|Bus|Chatswood|9|500|900
2020-02-11|Bus|Macquarie Park|9|700|1500
2020-02-11|Bus|Newcastle and surrounds|9|100|100
2020-02-11|Bus|North Sydney|9|500|1500
2020-02-11|Bus|Other|9|41700|44200
2020-02-11|Bus|Parramatta|9|1300|2600
2020-02-11|Bus|Strathfield|9|400|400
2020-02-11|Bus|Sydney CBD|9|5100|15100
2020-02-11|Bus|Wollongong and surrounds|9|200|400
2020-02-11|Bus|All - NSW|9|50500|66700
2020-02-11|Bus|Chatswood|10|400|500
2020-02-11|Bus|Macquarie Park|10|400|600
2020-02-11|Bus|Newcastle and surrounds|10|100|100
2020-02-11|Bus|North Sydney|10|300|300
2020-02-11|Bus|Other|10|31200|30800
2020-02-11|Bus|Parramatta|10|900|1200
2020-02-11|Bus|Strathfield|10|300|200
2020-02-11|Bus|Sydney CBD|10|3500|5100
2020-02-11|Bus|Wollongong and surrounds|10|200|200
2020-02-11|Bus|All - NSW|10|37300|39000
2020-02-11|Bus|Chatswood|11|400|400
2020-02-11|Bus|Macquarie Park|11|400|500
2020-02-11|Bus|Newcastle and surrounds|11|100|100
2020-02-11|Bus|North Sydney|11|300|300
2020-02-11|Bus|Other|11|30400|29400
2020-02-11|Bus|Parramatta|11|900|900
2020-02-11|Bus|Strathfield|11|200|200
2020-02-11|Bus|Sydney CBD|11|3200|3900
2020-02-11|Bus|Wollongong and surrounds|11|200|200
2020-02-11|Bus|All - NSW|11|36100|35900
2020-02-11|Bus|Chatswood|12|400|400
2020-02-11|Bus|Macquarie Park|12|400|400
2020-02-11|Bus|Newcastle and surrounds|12|100|100
2020-02-11|Bus|North Sydney|12|300|200
2020-02-11|Bus|Other|12|31200|30900
2020-02-11|Bus|Parramatta|12|1200|1000
2020-02-11|Bus|Strathfield|12|300|200
2020-02-11|Bus|Sydney CBD|12|3700|3500
2020-02-11|Bus|Wollongong and surrounds|12|300|200
2020-02-11|Bus|All - NSW|12|37900|36900
2020-02-11|Bus|Chatswood|13|500|500
2020-02-11|Bus|Macquarie Park|13|500|400
2020-02-11|Bus|Newcastle and surrounds|13|100|100
2020-02-11|Bus|North Sydney|13|300|300
