trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-01-12|Bus|Chatswood|0|<50|<50
2021-01-12|Bus|Macquarie Park|0|<50|<50
2021-01-12|Bus|Newcastle and surrounds|0|<50|<50
2021-01-12|Bus|North Sydney|0|<50|<50
2021-01-12|Bus|Other|0|600|800
2021-01-12|Bus|Parramatta|0|<50|<50
2021-01-12|Bus|Strathfield|0|<50|<50
2021-01-12|Bus|Sydney CBD|0|300|200
2021-01-12|Bus|All - NSW|0|900|1000
2021-01-12|Bus|Chatswood|1|<50|<50
2021-01-12|Bus|Macquarie Park|1|<50|<50
2021-01-12|Bus|North Sydney|1|<50|<50
2021-01-12|Bus|Other|1|300|400
2021-01-12|Bus|Parramatta|1|<50|<50
2021-01-12|Bus|Strathfield|1|<50|<50
2021-01-12|Bus|Sydney CBD|1|200|100
2021-01-12|Bus|All - NSW|1|500|500
2021-01-12|Bus|Chatswood|2|<50|<50
2021-01-12|Bus|Macquarie Park|2|<50|<50
2021-01-12|Bus|North Sydney|2|<50|<50
2021-01-12|Bus|Other|2|200|300
2021-01-12|Bus|Parramatta|2|<50|<50
2021-01-12|Bus|Strathfield|2|<50|<50
2021-01-12|Bus|Sydney CBD|2|200|100
2021-01-12|Bus|All - NSW|2|400|400
2021-01-12|Bus|Chatswood|3|<50|<50
2021-01-12|Bus|Macquarie Park|3|<50|<50
2021-01-12|Bus|North Sydney|3|<50|<50
2021-01-12|Bus|Other|3|300|300
2021-01-12|Bus|Parramatta|3|<50|<50
2021-01-12|Bus|Strathfield|3|<50|<50
2021-01-12|Bus|Sydney CBD|3|100|100
2021-01-12|Bus|All - NSW|3|400|400
2021-01-12|Bus|Chatswood|4|<50|<50
2021-01-12|Bus|Macquarie Park|4|<50|<50
2021-01-12|Bus|North Sydney|4|<50|<50
2021-01-12|Bus|Other|4|1100|600
2021-01-12|Bus|Parramatta|4|<50|<50
2021-01-12|Bus|Strathfield|4|<50|<50
2021-01-12|Bus|Sydney CBD|4|100|200
2021-01-12|Bus|All - NSW|4|1200|800
2021-01-12|Bus|Chatswood|5|100|<50
2021-01-12|Bus|Macquarie Park|5|<50|100
2021-01-12|Bus|Newcastle and surrounds|5|<50|<50
2021-01-12|Bus|North Sydney|5|<50|<50
2021-01-12|Bus|Other|5|7200|4700
2021-01-12|Bus|Parramatta|5|300|300
2021-01-12|Bus|Strathfield|5|100|100
2021-01-12|Bus|Sydney CBD|5|700|900
2021-01-12|Bus|Wollongong and surrounds|5|<50|<50
2021-01-12|Bus|All - NSW|5|8400|6100
2021-01-12|Bus|Chatswood|6|200|100
2021-01-12|Bus|Macquarie Park|6|200|200
2021-01-12|Bus|Newcastle and surrounds|6|<50|<50
2021-01-12|Bus|North Sydney|6|100|100
2021-01-12|Bus|Other|6|17400|14700
2021-01-12|Bus|Parramatta|6|800|600
2021-01-12|Bus|Strathfield|6|300|100
2021-01-12|Bus|Sydney CBD|6|1900|2400
2021-01-12|Bus|Wollongong and surrounds|6|100|100
2021-01-12|Bus|All - NSW|6|21000|18300
2021-01-12|Bus|Chatswood|7|400|300
2021-01-12|Bus|Macquarie Park|7|400|400
2021-01-12|Bus|Newcastle and surrounds|7|<50|100
2021-01-12|Bus|North Sydney|7|200|400
2021-01-12|Bus|Other|7|29500|20800
2021-01-12|Bus|Parramatta|7|1000|1100
2021-01-12|Bus|Strathfield|7|300|300
2021-01-12|Bus|Sydney CBD|7|2400|5300
2021-01-12|Bus|Wollongong and surrounds|7|100|100
2021-01-12|Bus|All - NSW|7|34300|28800
2021-01-12|Bus|Chatswood|8|300|400
2021-01-12|Bus|Macquarie Park|8|400|600
2021-01-12|Bus|Newcastle and surrounds|8|100|100
2021-01-12|Bus|North Sydney|8|400|900
2021-01-12|Bus|Other|8|31600|26600
2021-01-12|Bus|Parramatta|8|1000|1400
2021-01-12|Bus|Strathfield|8|300|300
2021-01-12|Bus|Sydney CBD|8|2900|9800
2021-01-12|Bus|Wollongong and surrounds|8|200|200
2021-01-12|Bus|All - NSW|8|37200|40300
2021-01-12|Bus|Chatswood|9|300|400
2021-01-12|Bus|Macquarie Park|9|200|400
2021-01-12|Bus|Newcastle and surrounds|9|100|100
2021-01-12|Bus|North Sydney|9|200|300
2021-01-12|Bus|Other|9|23400|22700
2021-01-12|Bus|Parramatta|9|600|900
2021-01-12|Bus|Strathfield|9|200|200
2021-01-12|Bus|Sydney CBD|9|2200|4200
2021-01-12|Bus|Wollongong and surrounds|9|100|200
2021-01-12|Bus|All - NSW|9|27300|29400
2021-01-12|Bus|Chatswood|10|200|300
2021-01-12|Bus|Macquarie Park|10|200|300
