trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2025-05-24|Bus|Chatswood|0|100|100
2025-05-24|Bus|Macquarie Park|0|100|100
2025-05-24|Bus|North Sydney|0|<100|<100
2025-05-24|Bus|Other|0|2000|3000
2025-05-24|Bus|Parramatta|0|100|100
2025-05-24|Bus|Strathfield|0|<100|<100
2025-05-24|Bus|Sydney CBD|0|1700|1300
2025-05-24|Bus|All - NSW|0|4000|4600
2025-05-24|Bus|Chatswood|1|<100|<100
2025-05-24|Bus|Macquarie Park|1|<100|<100
2025-05-24|Bus|North Sydney|1|<100|<100
2025-05-24|Bus|Other|1|800|1200
2025-05-24|Bus|Parramatta|1|100|100
2025-05-24|Bus|Strathfield|1|<100|<100
2025-05-24|Bus|Sydney CBD|1|1100|900
2025-05-24|Bus|All - NSW|1|2000|2200
2025-05-24|Bus|Chatswood|2|<100|<100
2025-05-24|Bus|Macquarie Park|2|<100|<100
2025-05-24|Bus|North Sydney|2|<100|<100
2025-05-24|Bus|Other|2|500|900
2025-05-24|Bus|Parramatta|2|100|100
2025-05-24|Bus|Strathfield|2|<100|<100
2025-05-24|Bus|Sydney CBD|2|1100|700
2025-05-24|Bus|All - NSW|2|1700|1700
2025-05-24|Bus|Chatswood|3|<100|<100
2025-05-24|Bus|Macquarie Park|3|<100|<100
2025-05-24|Bus|Other|3|600|700
2025-05-24|Bus|Parramatta|3|<100|100
2025-05-24|Bus|Strathfield|3|<100|<100
2025-05-24|Bus|Sydney CBD|3|600|600
2025-05-24|Bus|All - NSW|3|1200|1400
2025-05-24|Bus|Chatswood|4|<100|<100
2025-05-24|Bus|Macquarie Park|4|<100|<100
2025-05-24|Bus|North Sydney|4|<100|<100
2025-05-24|Bus|Other|4|700|700
2025-05-24|Bus|Parramatta|4|<100|<100
2025-05-24|Bus|Strathfield|4|<100|<100
2025-05-24|Bus|Sydney CBD|4|400|400
2025-05-24|Bus|All - NSW|4|1100|1100
2025-05-24|Bus|Chatswood|5|100|<100
2025-05-24|Bus|Macquarie Park|5|<100|<100
2025-05-24|Bus|North Sydney|5|<100|<100
2025-05-24|Bus|Other|5|2600|2100
2025-05-24|Bus|Parramatta|5|100|100
2025-05-24|Bus|Strathfield|5|<100|<100
2025-05-24|Bus|Sydney CBD|5|500|400
2025-05-24|Bus|All - NSW|5|3300|2600
2025-05-24|Bus|Chatswood|6|200|100
2025-05-24|Bus|Macquarie Park|6|<100|100
2025-05-24|Bus|North Sydney|6|100|<100
2025-05-24|Bus|Other|6|7200|6700
