trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-03-12|Bus|Chatswood|0|<50|<50
2020-03-12|Bus|Macquarie Park|0|<50|<50
2020-03-12|Bus|North Sydney|0|<50|<50
2020-03-12|Bus|Other|0|1000|1700
2020-03-12|Bus|Parramatta|0|<50|<50
2020-03-12|Bus|Strathfield|0|<50|<50
2020-03-12|Bus|Sydney CBD|0|700|200
2020-03-12|Bus|All - NSW|0|1700|1900
2020-03-12|Bus|Chatswood|1|<50|<50
2020-03-12|Bus|Macquarie Park|1|<50|<50
2020-03-12|Bus|North Sydney|1|<50|<50
2020-03-12|Bus|Other|1|600|900
2020-03-12|Bus|Parramatta|1|<50|<50
2020-03-12|Bus|Strathfield|1|<50|<50
2020-03-12|Bus|Sydney CBD|1|500|200
2020-03-12|Bus|All - NSW|1|1100|1100
2020-03-12|Bus|Chatswood|2|<50|<50
2020-03-12|Bus|Macquarie Park|2|<50|<50
2020-03-12|Bus|North Sydney|2|<50|<50
2020-03-12|Bus|Other|2|400|700
2020-03-12|Bus|Parramatta|2|<50|<50
2020-03-12|Bus|Strathfield|2|<50|<50
2020-03-12|Bus|Sydney CBD|2|400|200
2020-03-12|Bus|All - NSW|2|800|900
2020-03-12|Bus|Chatswood|3|<50|<50
2020-03-12|Bus|Macquarie Park|3|<50|<50
2020-03-12|Bus|North Sydney|3|<50|<50
2020-03-12|Bus|Other|3|500|500
2020-03-12|Bus|Parramatta|3|<50|<50
2020-03-12|Bus|Strathfield|3|<50|<50
2020-03-12|Bus|Sydney CBD|3|300|200
2020-03-12|Bus|All - NSW|3|800|700
2020-03-12|Bus|Chatswood|4|<50|<50
2020-03-12|Bus|Macquarie Park|4|<50|<50
2020-03-12|Bus|North Sydney|4|<50|<50
2020-03-12|Bus|Other|4|1700|1000
2020-03-12|Bus|Parramatta|4|<50|<50
2020-03-12|Bus|Strathfield|4|<50|<50
2020-03-12|Bus|Sydney CBD|4|200|300
2020-03-12|Bus|All - NSW|4|1900|1300
2020-03-12|Bus|Chatswood|5|100|<50
2020-03-12|Bus|Macquarie Park|5|<50|100
2020-03-12|Bus|Newcastle and surrounds|5|<50|<50
2020-03-12|Bus|North Sydney|5|100|100
2020-03-12|Bus|Other|5|12100|7200
2020-03-12|Bus|Parramatta|5|500|500
2020-03-12|Bus|Strathfield|5|100|100
2020-03-12|Bus|Sydney CBD|5|1000|1500
2020-03-12|Bus|Wollongong and surrounds|5|<50|<50
2020-03-12|Bus|All - NSW|5|13900|9500
2020-03-12|Bus|Chatswood|6|300|200
2020-03-12|Bus|Macquarie Park|6|300|400
2020-03-12|Bus|Newcastle and surrounds|6|<50|100
2020-03-12|Bus|North Sydney|6|200|300
2020-03-12|Bus|Other|6|36500|24800
2020-03-12|Bus|Parramatta|6|1200|1200
2020-03-12|Bus|Strathfield|6|400|200
2020-03-12|Bus|Sydney CBD|6|3000|5200
2020-03-12|Bus|Wollongong and surrounds|6|100|100
2020-03-12|Bus|All - NSW|6|42000|32500
2020-03-12|Bus|Chatswood|7|900|900
2020-03-12|Bus|Macquarie Park|7|1200|900
2020-03-12|Bus|Newcastle and surrounds|7|100|100
2020-03-12|Bus|North Sydney|7|900|1700
2020-03-12|Bus|Other|7|109400|64800
2020-03-12|Bus|Parramatta|7|2600|3700
2020-03-12|Bus|Strathfield|7|800|800
2020-03-12|Bus|Sydney CBD|7|5000|15700
2020-03-12|Bus|Wollongong and surrounds|7|400|700
2020-03-12|Bus|All - NSW|7|121300|89300
2020-03-12|Bus|Chatswood|8|900|1600
2020-03-12|Bus|Macquarie Park|8|1300|2000
2020-03-12|Bus|Newcastle and surrounds|8|200|200
2020-03-12|Bus|North Sydney|8|1500|3200
2020-03-12|Bus|Other|8|109600|101500
2020-03-12|Bus|Parramatta|8|3000|5000
