trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2025-02-04|Bus|Chatswood|0|<100|<100
2025-02-04|Bus|Macquarie Park|0|<100|<100
2025-02-04|Bus|Newcastle and surrounds|0|<100|<100
2025-02-04|Bus|North Sydney|0|<100|<100
2025-02-04|Bus|Other|0|700|1000
2025-02-04|Bus|Parramatta|0|<100|<100
2025-02-04|Bus|Strathfield|0|<100|<100
2025-02-04|Bus|Sydney CBD|0|400|400
2025-02-04|Bus|All - NSW|0|1100|1400
2025-02-04|Bus|Chatswood|1|<100|<100
2025-02-04|Bus|Macquarie Park|1|<100|<100
2025-02-04|Bus|North Sydney|1|<100|<100
2025-02-04|Bus|Other|1|300|400
2025-02-04|Bus|Parramatta|1|<100|<100
2025-02-04|Bus|Strathfield|1|<100|<100
2025-02-04|Bus|Sydney CBD|1|300|200
2025-02-04|Bus|All - NSW|1|600|600
2025-02-04|Bus|Chatswood|2|<100|<100
2025-02-04|Bus|Macquarie Park|2|<100|<100
2025-02-04|Bus|North Sydney|2|<100|<100
2025-02-04|Bus|Other|2|300|300
2025-02-04|Bus|Parramatta|2|<100|<100
2025-02-04|Bus|Strathfield|2|<100|<100
2025-02-04|Bus|Sydney CBD|2|200|200
2025-02-04|Bus|All - NSW|2|500|500
2025-02-04|Bus|Chatswood|3|<100|<100
2025-02-04|Bus|Macquarie Park|3|<100|<100
2025-02-04|Bus|North Sydney|3|<100|<100
2025-02-04|Bus|Other|3|400|400
2025-02-04|Bus|Parramatta|3|<100|<100
2025-02-04|Bus|Strathfield|3|<100|<100
2025-02-04|Bus|Sydney CBD|3|200|200
2025-02-04|Bus|All - NSW|3|600|600
2025-02-04|Bus|Chatswood|4|<100|<100
2025-02-04|Bus|Macquarie Park|4|<100|<100
2025-02-04|Bus|North Sydney|4|<100|<100
2025-02-04|Bus|Other|4|1800|1100
2025-02-04|Bus|Parramatta|4|<100|<100
2025-02-04|Bus|Strathfield|4|<100|<100
2025-02-04|Bus|Sydney CBD|4|200|300
2025-02-04|Bus|All - NSW|4|2000|1400
2025-02-04|Bus|Chatswood|5|100|100
2025-02-04|Bus|Macquarie Park|5|100|100
2025-02-04|Bus|Newcastle and surrounds|5|<100|<100
2025-02-04|Bus|North Sydney|5|<100|<100
2025-02-04|Bus|Other|5|11900|8300
2025-02-04|Bus|Parramatta|5|500|400
2025-02-04|Bus|Strathfield|5|100|100
2025-02-04|Bus|Sydney CBD|5|900|900
2025-02-04|Bus|Wollongong and surrounds|5|<100|<100
2025-02-04|Bus|All - NSW|5|13600|9900
2025-02-04|Bus|Chatswood|6|400|300
2025-02-04|Bus|Macquarie Park|6|300|400
2025-02-04|Bus|Newcastle and surrounds|6|<100|<100
2025-02-04|Bus|North Sydney|6|100|100
2025-02-04|Bus|Other|6|31000|24800
2025-02-04|Bus|Parramatta|6|1300|1100
2025-02-04|Bus|Strathfield|6|500|400
2025-02-04|Bus|Sydney CBD|6|2500|2800
2025-02-04|Bus|Wollongong and surrounds|6|100|100
2025-02-04|Bus|All - NSW|6|36200|30000
2025-02-04|Bus|Chatswood|7|700|800
2025-02-04|Bus|Macquarie Park|7|900|900
2025-02-04|Bus|Newcastle and surrounds|7|<100|100
2025-02-04|Bus|North Sydney|7|300|600
2025-02-04|Bus|Other|7|77600|55000
2025-02-04|Bus|Parramatta|7|1600|2100
2025-02-04|Bus|Strathfield|7|700|700
2025-02-04|Bus|Sydney CBD|7|3000|6300
2025-02-04|Bus|Wollongong and surrounds|7|500|800
2025-02-04|Bus|All - NSW|7|85300|67300
2025-02-04|Bus|Chatswood|8|600|1000
2025-02-04|Bus|Macquarie Park|8|1000|1400
2025-02-04|Bus|Newcastle and surrounds|8|100|100
2025-02-04|Bus|North Sydney|8|500|1200
2025-02-04|Bus|Other|8|74600|73500
2025-02-04|Bus|Parramatta|8|1800|3100
2025-02-04|Bus|Strathfield|8|600|800
2025-02-04|Bus|Sydney CBD|8|4300|11400
