trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-10-30|Bus|Chatswood|0|<50|<50
2022-10-30|Bus|Macquarie Park|0|<50|<50
2022-10-30|Bus|Newcastle and surrounds|0|<50|<50
2022-10-30|Bus|North Sydney|0|<50|<50
2022-10-30|Bus|Other|0|1100|2200
2022-10-30|Bus|Parramatta|0|<50|100
2022-10-30|Bus|Strathfield|0|<50|<50
2022-10-30|Bus|Sydney CBD|0|1000|300
2022-10-30|Bus|Wollongong and surrounds|0|<50|<50
2022-10-30|Bus|All - NSW|0|2100|2600
2022-10-30|Bus|Chatswood|1|<50|<50
2022-10-30|Bus|Macquarie Park|1|<50|<50
2022-10-30|Bus|Newcastle and surrounds|1|<50|<50
2022-10-30|Bus|North Sydney|1|<50|<50
2022-10-30|Bus|Other|1|600|1200
2022-10-30|Bus|Parramatta|1|<50|100
2022-10-30|Bus|Strathfield|1|<50|<50
2022-10-30|Bus|Sydney CBD|1|800|200
2022-10-30|Bus|All - NSW|1|1400|1500
2022-10-30|Bus|Chatswood|2|<50|<50
2022-10-30|Bus|Macquarie Park|2|<50|<50
2022-10-30|Bus|North Sydney|2|<50|<50
2022-10-30|Bus|Other|2|400|1000
2022-10-30|Bus|Parramatta|2|<50|<50
2022-10-30|Bus|Strathfield|2|<50|<50
2022-10-30|Bus|Sydney CBD|2|800|200
2022-10-30|Bus|All - NSW|2|1200|1200
2022-10-30|Bus|Chatswood|3|<50|<50
2022-10-30|Bus|Macquarie Park|3|<50|<50
2022-10-30|Bus|Newcastle and surrounds|3|<50|<50
2022-10-30|Bus|North Sydney|3|<50|<50
2022-10-30|Bus|Other|3|300|800
2022-10-30|Bus|Parramatta|3|<50|<50
2022-10-30|Bus|Strathfield|3|<50|<50
2022-10-30|Bus|Sydney CBD|3|600|100
2022-10-30|Bus|All - NSW|3|900|900
2022-10-30|Bus|Chatswood|4|<50|<50
2022-10-30|Bus|Macquarie Park|4|<50|<50
2022-10-30|Bus|North Sydney|4|<50|<50
2022-10-30|Bus|Other|4|300|600
2022-10-30|Bus|Parramatta|4|<50|<50
