trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-11-27|Bus|Chatswood|0|<100|<100
2024-11-27|Bus|Macquarie Park|0|<100|<100
2024-11-27|Bus|Newcastle and surrounds|0|<100|<100
2024-11-27|Bus|North Sydney|0|<100|<100
2024-11-27|Bus|Other|0|900|1300
2024-11-27|Bus|Parramatta|0|<100|<100
2024-11-27|Bus|Strathfield|0|<100|<100
2024-11-27|Bus|Sydney CBD|0|600|500
2024-11-27|Bus|All - NSW|0|1500|1800
2024-11-27|Bus|Chatswood|1|<100|<100
2024-11-27|Bus|Macquarie Park|1|<100|<100
2024-11-27|Bus|North Sydney|1|<100|<100
2024-11-27|Bus|Other|1|400|500
2024-11-27|Bus|Parramatta|1|<100|<100
2024-11-27|Bus|Strathfield|1|<100|<100
2024-11-27|Bus|Sydney CBD|1|400|300
2024-11-27|Bus|All - NSW|1|800|800
2024-11-27|Bus|Chatswood|2|<100|<100
2024-11-27|Bus|Macquarie Park|2|<100|<100
2024-11-27|Bus|North Sydney|2|<100|<100
2024-11-27|Bus|Other|2|300|400
2024-11-27|Bus|Parramatta|2|<100|<100
2024-11-27|Bus|Strathfield|2|<100|<100
2024-11-27|Bus|Sydney CBD|2|300|200
2024-11-27|Bus|All - NSW|2|600|600
2024-11-27|Bus|Chatswood|3|<100|<100
2024-11-27|Bus|Macquarie Park|3|<100|<100
2024-11-27|Bus|North Sydney|3|<100|<100
2024-11-27|Bus|Other|3|500|400
2024-11-27|Bus|Parramatta|3|<100|<100
2024-11-27|Bus|Strathfield|3|<100|<100
2024-11-27|Bus|Sydney CBD|3|200|200
2024-11-27|Bus|All - NSW|3|700|600
2024-11-27|Bus|Chatswood|4|<100|<100
2024-11-27|Bus|Macquarie Park|4|<100|<100
2024-11-27|Bus|North Sydney|4|<100|<100
2024-11-27|Bus|Other|4|1900|1100
2024-11-27|Bus|Parramatta|4|<100|<100
2024-11-27|Bus|Strathfield|4|<100|<100
2024-11-27|Bus|Sydney CBD|4|200|300
2024-11-27|Bus|All - NSW|4|2100|1400
2024-11-27|Bus|Chatswood|5|100|100
2024-11-27|Bus|Macquarie Park|5|100|100
2024-11-27|Bus|Newcastle and surrounds|5|<100|<100
2024-11-27|Bus|North Sydney|5|<100|<100
2024-11-27|Bus|Other|5|12200|8600
2024-11-27|Bus|Parramatta|5|500|400
2024-11-27|Bus|Strathfield|5|100|100
2024-11-27|Bus|Sydney CBD|5|800|900
2024-11-27|Bus|Wollongong and surrounds|5|<100|<100
2024-11-27|Bus|All - NSW|5|13800|10200
2024-11-27|Bus|Chatswood|6|500|300
2024-11-27|Bus|Macquarie Park|6|300|300
2024-11-27|Bus|Newcastle and surrounds|6|<100|<100
2024-11-27|Bus|North Sydney|6|200|200
2024-11-27|Bus|Other|6|32900|26700
2024-11-27|Bus|Parramatta|6|1400|1100
