trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-09-24|Bus|Chatswood|0|<50|<50
2023-09-24|Bus|Macquarie Park|0|<50|<50
2023-09-24|Bus|Newcastle and surrounds|0|<50|<50
2023-09-24|Bus|North Sydney|0|<50|<50
2023-09-24|Bus|Other|0|2100|3300
2023-09-24|Bus|Parramatta|0|100|<50
2023-09-24|Bus|Strathfield|0|<50|<50
2023-09-24|Bus|Sydney CBD|0|1400|400
2023-09-24|Bus|All - NSW|0|3600|3700
2023-09-24|Bus|Chatswood|1|<50|<50
2023-09-24|Bus|Macquarie Park|1|<50|<50
2023-09-24|Bus|Newcastle and surrounds|1|<50|<50
2023-09-24|Bus|North Sydney|1|<50|<50
2023-09-24|Bus|Other|1|1000|1900
2023-09-24|Bus|Parramatta|1|100|<50
2023-09-24|Bus|Strathfield|1|<50|<50
2023-09-24|Bus|Sydney CBD|1|1100|300
2023-09-24|Bus|All - NSW|1|2200|2200
2023-09-24|Bus|Chatswood|2|<50|<50
2023-09-24|Bus|Macquarie Park|2|<50|<50
2023-09-24|Bus|Newcastle and surrounds|2|<50|<50
2023-09-24|Bus|North Sydney|2|<50|<50
2023-09-24|Bus|Other|2|700|1600
2023-09-24|Bus|Parramatta|2|<50|100
2023-09-24|Bus|Strathfield|2|<50|<50
2023-09-24|Bus|Sydney CBD|2|1400|400
2023-09-24|Bus|All - NSW|2|2100|2100
2023-09-24|Bus|Chatswood|3|<50|<50
2023-09-24|Bus|Macquarie Park|3|<50|<50
2023-09-24|Bus|Newcastle and surrounds|3|<50|<50
2023-09-24|Bus|North Sydney|3|<50|<50
2023-09-24|Bus|Other|3|600|1400
2023-09-24|Bus|Parramatta|3|<50|100
2023-09-24|Bus|Strathfield|3|<50|100
2023-09-24|Bus|Sydney CBD|3|1000|300
2023-09-24|Bus|All - NSW|3|1600|1900
2023-09-24|Bus|Chatswood|4|<50|<50
2023-09-24|Bus|Macquarie Park|4|<50|<50
