trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2020-03-13|Bus|Chatswood|0|<50|<50
2020-03-13|Bus|Macquarie Park|0|<50|<50
2020-03-13|Bus|Newcastle and surrounds|0|<50|<50
2020-03-13|Bus|North Sydney|0|<50|<50
2020-03-13|Bus|Other|0|1100|2100
2020-03-13|Bus|Parramatta|0|100|<50
2020-03-13|Bus|Strathfield|0|<50|<50
2020-03-13|Bus|Sydney CBD|0|800|300
2020-03-13|Bus|All - NSW|0|2000|2400
2020-03-13|Bus|Chatswood|1|<50|<50
2020-03-13|Bus|Macquarie Park|1|<50|<50
2020-03-13|Bus|North Sydney|1|<50|<50
2020-03-13|Bus|Other|1|600|1100
2020-03-13|Bus|Parramatta|1|<50|<50
2020-03-13|Bus|Strathfield|1|<50|<50
2020-03-13|Bus|Sydney CBD|1|700|200
2020-03-13|Bus|All - NSW|1|1300|1300
2020-03-13|Bus|Chatswood|2|<50|<50
2020-03-13|Bus|Macquarie Park|2|<50|<50
2020-03-13|Bus|North Sydney|2|<50|<50
2020-03-13|Bus|Other|2|400|900
2020-03-13|Bus|Parramatta|2|<50|<50
2020-03-13|Bus|Strathfield|2|<50|<50
2020-03-13|Bus|Sydney CBD|2|700|200
2020-03-13|Bus|All - NSW|2|1100|1100
2020-03-13|Bus|Chatswood|3|<50|<50
2020-03-13|Bus|Macquarie Park|3|<50|<50
2020-03-13|Bus|North Sydney|3|<50|<50
2020-03-13|Bus|Other|3|400|700
2020-03-13|Bus|Parramatta|3|<50|<50
2020-03-13|Bus|Strathfield|3|<50|<50
2020-03-13|Bus|Sydney CBD|3|400|200
2020-03-13|Bus|All - NSW|3|800|900
2020-03-13|Bus|Chatswood|4|<50|<50
2020-03-13|Bus|Macquarie Park|4|<50|<50
2020-03-13|Bus|North Sydney|4|<50|<50
2020-03-13|Bus|Other|4|1600|1100
2020-03-13|Bus|Parramatta|4|<50|<50
2020-03-13|Bus|Strathfield|4|<50|<50
2020-03-13|Bus|Sydney CBD|4|300|300
2020-03-13|Bus|All - NSW|4|1900|1400
2020-03-13|Bus|Chatswood|5|100|100
2020-03-13|Bus|Macquarie Park|5|<50|100
2020-03-13|Bus|Newcastle and surrounds|5|<50|<50
2020-03-13|Bus|North Sydney|5|100|100
2020-03-13|Bus|Other|5|11500|6900
2020-03-13|Bus|Parramatta|5|500|500
2020-03-13|Bus|Strathfield|5|100|100
2020-03-13|Bus|Sydney CBD|5|900|1600
2020-03-13|Bus|Wollongong and surrounds|5|<50|<50
2020-03-13|Bus|All - NSW|5|13200|9400
2020-03-13|Bus|Chatswood|6|300|200
2020-03-13|Bus|Macquarie Park|6|300|400
2020-03-13|Bus|Newcastle and surrounds|6|<50|<50
2020-03-13|Bus|North Sydney|6|200|400
2020-03-13|Bus|Other|6|33700|23500
2020-03-13|Bus|Parramatta|6|1200|1200
2020-03-13|Bus|Strathfield|6|400|300
2020-03-13|Bus|Sydney CBD|6|2900|4700
2020-03-13|Bus|Wollongong and surrounds|6|100|100
2020-03-13|Bus|All - NSW|6|39100|30800
2020-03-13|Bus|Chatswood|7|800|900
2020-03-13|Bus|Macquarie Park|7|1200|1000
2020-03-13|Bus|Newcastle and surrounds|7|100|100
2020-03-13|Bus|North Sydney|7|800|1500
2020-03-13|Bus|Other|7|101100|60900
2020-03-13|Bus|Parramatta|7|2500|3500
2020-03-13|Bus|Strathfield|7|800|800
2020-03-13|Bus|Sydney CBD|7|4900|14500
2020-03-13|Bus|Wollongong and surrounds|7|400|700
2020-03-13|Bus|All - NSW|7|112600|83900
2020-03-13|Bus|Chatswood|8|900|1300
2020-03-13|Bus|Macquarie Park|8|1200|1800
2020-03-13|Bus|Newcastle and surrounds|8|100|200
2020-03-13|Bus|North Sydney|8|1400|3100
2020-03-13|Bus|Other|8|100300|95800
2020-03-13|Bus|Parramatta|8|2900|4900
2020-03-13|Bus|Strathfield|8|800|900
2020-03-13|Bus|Sydney CBD|8|8500|27200
2020-03-13|Bus|Wollongong and surrounds|8|700|1300
2020-03-13|Bus|All - NSW|8|116800|136500
2020-03-13|Bus|Chatswood|9|400|700
2020-03-13|Bus|Macquarie Park|9|500|1400
2020-03-13|Bus|Newcastle and surrounds|9|100|100
2020-03-13|Bus|North Sydney|9|500|1200
2020-03-13|Bus|Other|9|45400|46300
2020-03-13|Bus|Parramatta|9|1300|2300
2020-03-13|Bus|Strathfield|9|400|400
2020-03-13|Bus|Sydney CBD|9|5700|13000
2020-03-13|Bus|Wollongong and surrounds|9|200|400
2020-03-13|Bus|All - NSW|9|54500|65800
2020-03-13|Bus|Chatswood|10|400|400
2020-03-13|Bus|Macquarie Park|10|400|800
2020-03-13|Bus|Newcastle and surrounds|10|100|100
2020-03-13|Bus|North Sydney|10|300|300
2020-03-13|Bus|Other|10|35800|35300
2020-03-13|Bus|Parramatta|10|1100|1400
2020-03-13|Bus|Strathfield|10|300|300
2020-03-13|Bus|Sydney CBD|10|4400|5500
2020-03-13|Bus|Wollongong and surrounds|10|300|300
2020-03-13|Bus|All - NSW|10|43100|44400
2020-03-13|Bus|Chatswood|11|400|400
2020-03-13|Bus|Macquarie Park|11|400|600
2020-03-13|Bus|Newcastle and surrounds|11|100|100
2020-03-13|Bus|North Sydney|11|300|300
2020-03-13|Bus|Other|11|34900|33500
2020-03-13|Bus|Parramatta|11|1000|1000
2020-03-13|Bus|Strathfield|11|300|300
2020-03-13|Bus|Sydney CBD|11|4300|4900
2020-03-13|Bus|Wollongong and surrounds|11|300|300
2020-03-13|Bus|All - NSW|11|42000|41400
2020-03-13|Bus|Chatswood|12|400|300
2020-03-13|Bus|Macquarie Park|12|500|600
2020-03-13|Bus|Newcastle and surrounds|12|100|100
2020-03-13|Bus|North Sydney|12|300|300
2020-03-13|Bus|Other|12|34900|34800
2020-03-13|Bus|Parramatta|12|1100|1200
2020-03-13|Bus|Strathfield|12|300|200
2020-03-13|Bus|Sydney CBD|12|4800|4500
2020-03-13|Bus|Wollongong and surrounds|12|300|300
2020-03-13|Bus|All - NSW|12|42700|42300
2020-03-13|Bus|Chatswood|13|500|400
2020-03-13|Bus|Macquarie Park|13|600|500
2020-03-13|Bus|Newcastle and surrounds|13|100|100
2020-03-13|Bus|North Sydney|13|400|300
2020-03-13|Bus|Other|13|36700|37500
2020-03-13|Bus|Parramatta|13|1400|1100
2020-03-13|Bus|Strathfield|13|300|300
2020-03-13|Bus|Sydney CBD|13|5200|4400
2020-03-13|Bus|Wollongong and surrounds|13|300|200
2020-03-13|Bus|All - NSW|13|45500|44800
2020-03-13|Bus|Chatswood|14|500|400
2020-03-13|Bus|Macquarie Park|14|800|500
2020-03-13|Bus|Newcastle and surrounds|14|100|100
2020-03-13|Bus|North Sydney|14|500|300
2020-03-13|Bus|Other|14|49100|46900
2020-03-13|Bus|Parramatta|14|1800|1200
2020-03-13|Bus|Strathfield|14|300|300
2020-03-13|Bus|Sydney CBD|14|6300|4500
2020-03-13|Bus|Wollongong and surrounds|14|1100|300
2020-03-13|Bus|All - NSW|14|60500|54500
2020-03-13|Bus|Chatswood|15|1400|700
2020-03-13|Bus|Macquarie Park|15|1200|700
2020-03-13|Bus|Newcastle and surrounds|15|100|100
2020-03-13|Bus|North Sydney|15|1600|600
2020-03-13|Bus|Other|15|93300|92100
2020-03-13|Bus|Parramatta|15|3300|2000
2020-03-13|Bus|Strathfield|15|1100|500
2020-03-13|Bus|Sydney CBD|15|8400|5500
2020-03-13|Bus|Wollongong and surrounds|15|1600|900
2020-03-13|Bus|All - NSW|15|112000|103100
2020-03-13|Bus|Chatswood|16|1100|700
2020-03-13|Bus|Macquarie Park|16|1600|700
2020-03-13|Bus|Newcastle and surrounds|16|100|100
2020-03-13|Bus|North Sydney|16|1400|500
2020-03-13|Bus|Other|16|58100|71700
2020-03-13|Bus|Parramatta|16|3300|1900
2020-03-13|Bus|Strathfield|16|700|600
2020-03-13|Bus|Sydney CBD|16|13300|6900
2020-03-13|Bus|Wollongong and surrounds|16|400|300
2020-03-13|Bus|All - NSW|16|80000|83400
2020-03-13|Bus|Chatswood|17|1200|700
2020-03-13|Bus|Macquarie Park|17|1600|900
2020-03-13|Bus|Newcastle and surrounds|17|200|100
2020-03-13|Bus|North Sydney|17|2000|700
2020-03-13|Bus|Other|17|55500|69200
2020-03-13|Bus|Parramatta|17|3600|2100
2020-03-13|Bus|Strathfield|17|800|500
2020-03-13|Bus|Sydney CBD|17|19500|7700
2020-03-13|Bus|Wollongong and surrounds|17|400|200
2020-03-13|Bus|All - NSW|17|84800|82100
2020-03-13|Bus|Chatswood|18|700|600
2020-03-13|Bus|Macquarie Park|18|1000|800
2020-03-13|Bus|Newcastle and surrounds|18|100|100
2020-03-13|Bus|North Sydney|18|1000|500
2020-03-13|Bus|Other|18|40700|61900
2020-03-13|Bus|Parramatta|18|2600|1500
2020-03-13|Bus|Strathfield|18|600|400
2020-03-13|Bus|Sydney CBD|18|12700|6700
2020-03-13|Bus|Wollongong and surrounds|18|200|200
2020-03-13|Bus|All - NSW|18|59600|72700
2020-03-13|Bus|Chatswood|19|300|300
2020-03-13|Bus|Macquarie Park|19|500|400
2020-03-13|Bus|Newcastle and surrounds|19|100|100
2020-03-13|Bus|North Sydney|19|400|200
2020-03-13|Bus|Other|19|22200|32600
2020-03-13|Bus|Parramatta|19|1400|800
2020-03-13|Bus|Strathfield|19|300|200
2020-03-13|Bus|Sydney CBD|19|6500|3400
2020-03-13|Bus|Wollongong and surrounds|19|100|100
2020-03-13|Bus|All - NSW|19|31800|38100
2020-03-13|Bus|Chatswood|20|200|100
2020-03-13|Bus|Macquarie Park|20|300|200
2020-03-13|Bus|Newcastle and surrounds|20|<50|<50
2020-03-13|Bus|North Sydney|20|200|100
2020-03-13|Bus|Other|20|14200|18900
2020-03-13|Bus|Parramatta|20|900|500
2020-03-13|Bus|Strathfield|20|200|100
2020-03-13|Bus|Sydney CBD|20|4100|2200
2020-03-13|Bus|Wollongong and surrounds|20|<50|<50
2020-03-13|Bus|All - NSW|20|20100|22100
2020-03-13|Bus|Chatswood|21|300|100
2020-03-13|Bus|Macquarie Park|21|200|100
2020-03-13|Bus|Newcastle and surrounds|21|<50|<50
2020-03-13|Bus|North Sydney|21|100|100
2020-03-13|Bus|Other|21|10600|13600
2020-03-13|Bus|Parramatta|21|500|300
2020-03-13|Bus|Strathfield|21|100|100
2020-03-13|Bus|Sydney CBD|21|3600|1800
2020-03-13|Bus|Wollongong and surrounds|21|<50|<50
2020-03-13|Bus|All - NSW|21|15400|16100
2020-03-13|Bus|Chatswood|22|100|100
2020-03-13|Bus|Macquarie Park|22|100|100
2020-03-13|Bus|Newcastle and surrounds|22|<50|<50
2020-03-13|Bus|North Sydney|22|100|100
2020-03-13|Bus|Other|22|8300|10400
2020-03-13|Bus|Parramatta|22|300|300
2020-03-13|Bus|Strathfield|22|100|<50
2020-03-13|Bus|Sydney CBD|22|3100|1700
2020-03-13|Bus|Wollongong and surrounds|22|<50|<50
2020-03-13|Bus|All - NSW|22|12100|12700
2020-03-13|Bus|Chatswood|23|100|100
2020-03-13|Bus|Macquarie Park|23|100|100
2020-03-13|Bus|Newcastle and surrounds|23|<50|<50
2020-03-13|Bus|North Sydney|23|<50|100
2020-03-13|Bus|Other|23|4400|6900
2020-03-13|Bus|Parramatta|23|200|100
2020-03-13|Bus|Strathfield|23|<50|<50
2020-03-13|Bus|Sydney CBD|23|2000|1100
2020-03-13|Bus|Wollongong and surrounds|23|<50|<50
2020-03-13|Bus|All - NSW|23|6800|8400
2020-03-13|Ferry|Other|0|<50|100
2020-03-13|Ferry|Sydney CBD|0|<50|<50
2020-03-13|Ferry|All - NSW|0|<50|100
2020-03-13|Ferry|Newcastle and surrounds|5|<50|<50
2020-03-13|Ferry|Other|5|<50|<50
2020-03-13|Ferry|Sydney CBD|5|<50|<50
2020-03-13|Ferry|All - NSW|5|<50|<50
2020-03-13|Ferry|Newcastle and surrounds|6|<50|<50
2020-03-13|Ferry|North Sydney|6|<50|<50
2020-03-13|Ferry|Other|6|600|100
2020-03-13|Ferry|Sydney CBD|6|100|200
2020-03-13|Ferry|All - NSW|6|700|300
2020-03-13|Ferry|Newcastle and surrounds|7|<50|100
2020-03-13|Ferry|North Sydney|7|100|100
2020-03-13|Ferry|Other|7|2700|200
2020-03-13|Ferry|Sydney CBD|7|200|1400
2020-03-13|Ferry|All - NSW|7|3000|1800
2020-03-13|Ferry|Newcastle and surrounds|8|<50|200
2020-03-13|Ferry|North Sydney|8|200|400
2020-03-13|Ferry|Other|8|2700|400
2020-03-13|Ferry|Sydney CBD|8|500|3000
2020-03-13|Ferry|All - NSW|8|3400|4000
2020-03-13|Ferry|Newcastle and surrounds|9|<50|<50
2020-03-13|Ferry|North Sydney|9|100|100
2020-03-13|Ferry|Other|9|900|600
2020-03-13|Ferry|Parramatta|9|<50|<50
2020-03-13|Ferry|Sydney CBD|9|1000|1300
2020-03-13|Ferry|All - NSW|9|2000|2000
2020-03-13|Ferry|Newcastle and surrounds|10|<50|100
2020-03-13|Ferry|North Sydney|10|100|<50
2020-03-13|Ferry|Other|10|700|1200
2020-03-13|Ferry|Parramatta|10|<50|<50
2020-03-13|Ferry|Sydney CBD|10|1500|800
2020-03-13|Ferry|All - NSW|10|2300|2100
2020-03-13|Ferry|Newcastle and surrounds|11|<50|100
2020-03-13|Ferry|North Sydney|11|100|100
2020-03-13|Ferry|Other|11|700|1900
2020-03-13|Ferry|Parramatta|11|<50|<50
2020-03-13|Ferry|Sydney CBD|11|1600|800
2020-03-13|Ferry|All - NSW|11|2400|2900
2020-03-13|Ferry|Newcastle and surrounds|12|100|<50
2020-03-13|Ferry|North Sydney|12|100|100
2020-03-13|Ferry|Other|12|700|1300
2020-03-13|Ferry|Parramatta|12|<50|<50
2020-03-13|Ferry|Sydney CBD|12|1500|800
2020-03-13|Ferry|All - NSW|12|2400|2200
2020-03-13|Ferry|Newcastle and surrounds|13|100|<50
2020-03-13|Ferry|North Sydney|13|100|100
2020-03-13|Ferry|Other|13|1000|1300
2020-03-13|Ferry|Parramatta|13|<50|<50
2020-03-13|Ferry|Sydney CBD|13|1300|1100
2020-03-13|Ferry|All - NSW|13|2500|2500
2020-03-13|Ferry|Newcastle and surrounds|14|100|<50
2020-03-13|Ferry|North Sydney|14|100|100
2020-03-13|Ferry|Other|14|1200|1100
2020-03-13|Ferry|Parramatta|14|<50|<50
2020-03-13|Ferry|Sydney CBD|14|1300|1400
2020-03-13|Ferry|All - NSW|14|2700|2600
2020-03-13|Ferry|Newcastle and surrounds|15|100|<50
2020-03-13|Ferry|North Sydney|15|200|100
2020-03-13|Ferry|Other|15|1600|1200
2020-03-13|Ferry|Parramatta|15|<50|<50
2020-03-13|Ferry|Sydney CBD|15|1400|1700
2020-03-13|Ferry|All - NSW|15|3300|3000
2020-03-13|Ferry|Newcastle and surrounds|16|100|<50
2020-03-13|Ferry|North Sydney|16|200|100
2020-03-13|Ferry|Other|16|1500|1500
2020-03-13|Ferry|Parramatta|16|<50|<50
2020-03-13|Ferry|Sydney CBD|16|1700|1600
2020-03-13|Ferry|All - NSW|16|3500|3200
2020-03-13|Ferry|Newcastle and surrounds|17|100|<50
2020-03-13|Ferry|North Sydney|17|300|200
2020-03-13|Ferry|Other|17|1300|2400
2020-03-13|Ferry|Parramatta|17|<50|<50
2020-03-13|Ferry|Sydney CBD|17|2600|1700
2020-03-13|Ferry|All - NSW|17|4300|4300
2020-03-13|Ferry|Newcastle and surrounds|18|<50|100
2020-03-13|Ferry|North Sydney|18|200|200
2020-03-13|Ferry|Other|18|900|2000
2020-03-13|Ferry|Parramatta|18|<50|<50
2020-03-13|Ferry|Sydney CBD|18|1600|1200
2020-03-13|Ferry|All - NSW|18|2700|3500
2020-03-13|Ferry|Newcastle and surrounds|19|<50|<50
2020-03-13|Ferry|North Sydney|19|100|100
2020-03-13|Ferry|Other|19|500|800
2020-03-13|Ferry|Parramatta|19|<50|<50
2020-03-13|Ferry|Sydney CBD|19|700|900
2020-03-13|Ferry|All - NSW|19|1300|1800
2020-03-13|Ferry|Newcastle and surrounds|20|<50|<50
2020-03-13|Ferry|North Sydney|20|100|100
2020-03-13|Ferry|Other|20|300|500
2020-03-13|Ferry|Sydney CBD|20|500|600
2020-03-13|Ferry|All - NSW|20|900|1200
2020-03-13|Ferry|Newcastle and surrounds|21|<50|<50
