trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-09-22|Bus|Chatswood|0|<50|<50
2022-09-22|Bus|Macquarie Park|0|<50|<50
2022-09-22|Bus|Newcastle and surrounds|0|<50|<50
2022-09-22|Bus|North Sydney|0|<50|<50
2022-09-22|Bus|Other|0|1200|2100
2022-09-22|Bus|Parramatta|0|<50|<50
2022-09-22|Bus|Strathfield|0|<50|<50
2022-09-22|Bus|Sydney CBD|0|1000|200
2022-09-22|Bus|All - NSW|0|2200|2300
2022-09-22|Bus|Chatswood|1|<50|<50
2022-09-22|Bus|Macquarie Park|1|<50|<50
2022-09-22|Bus|North Sydney|1|<50|<50
2022-09-22|Bus|Other|1|500|1000
2022-09-22|Bus|Parramatta|1|<50|<50
2022-09-22|Bus|Strathfield|1|<50|<50
2022-09-22|Bus|Sydney CBD|1|700|200
2022-09-22|Bus|All - NSW|1|1200|1200
2022-09-22|Bus|Chatswood|2|<50|<50
2022-09-22|Bus|Macquarie Park|2|<50|<50
2022-09-22|Bus|North Sydney|2|<50|<50
2022-09-22|Bus|Other|2|400|800
2022-09-22|Bus|Parramatta|2|<50|100
2022-09-22|Bus|Strathfield|2|<50|<50
2022-09-22|Bus|Sydney CBD|2|600|100
2022-09-22|Bus|All - NSW|2|1000|1000
2022-09-22|Bus|Chatswood|3|<50|<50
2022-09-22|Bus|Macquarie Park|3|<50|<50
2022-09-22|Bus|North Sydney|3|<50|<50
2022-09-22|Bus|Other|3|300|600
2022-09-22|Bus|Parramatta|3|<50|<50
2022-09-22|Bus|Strathfield|3|<50|<50
2022-09-22|Bus|Sydney CBD|3|400|100
2022-09-22|Bus|All - NSW|3|700|700
2022-09-22|Bus|Chatswood|4|<50|<50
2022-09-22|Bus|Macquarie Park|4|<50|<50
2022-09-22|Bus|North Sydney|4|<50|<50
2022-09-22|Bus|Other|4|400|500
2022-09-22|Bus|Parramatta|4|<50|<50
2022-09-22|Bus|Strathfield|4|<50|<50
2022-09-22|Bus|Sydney CBD|4|200|100
2022-09-22|Bus|All - NSW|4|600|600
2022-09-22|Bus|Chatswood|5|<50|<50
2022-09-22|Bus|Macquarie Park|5|<50|<50
2022-09-22|Bus|Newcastle and surrounds|5|<50|<50
2022-09-22|Bus|North Sydney|5|<50|<50
2022-09-22|Bus|Other|5|1400|1100
2022-09-22|Bus|Parramatta|5|100|<50
2022-09-22|Bus|Strathfield|5|<50|<50
2022-09-22|Bus|Sydney CBD|5|300|200
2022-09-22|Bus|Wollongong and surrounds|5|<50|<50
2022-09-22|Bus|All - NSW|5|1800|1300
2022-09-22|Bus|Chatswood|6|100|<50
2022-09-22|Bus|Macquarie Park|6|<50|<50
2022-09-22|Bus|Newcastle and surrounds|6|<50|<50
2022-09-22|Bus|North Sydney|6|100|<50
2022-09-22|Bus|Other|6|3700|3700
2022-09-22|Bus|Parramatta|6|200|100
2022-09-22|Bus|Strathfield|6|100|<50
2022-09-22|Bus|Sydney CBD|6|700|400
2022-09-22|Bus|Wollongong and surrounds|6|<50|<50
2022-09-22|Bus|All - NSW|6|4900|4200
2022-09-22|Bus|Chatswood|7|100|100
2022-09-22|Bus|Macquarie Park|7|100|100
2022-09-22|Bus|Newcastle and surrounds|7|<50|<50
2022-09-22|Bus|North Sydney|7|100|<50
2022-09-22|Bus|Other|7|6200|5500
2022-09-22|Bus|Parramatta|7|200|200
2022-09-22|Bus|Strathfield|7|100|100
2022-09-22|Bus|Sydney CBD|7|800|800
2022-09-22|Bus|Wollongong and surrounds|7|<50|<50
2022-09-22|Bus|All - NSW|7|7600|6800
2022-09-22|Bus|Chatswood|8|100|100
2022-09-22|Bus|Macquarie Park|8|100|100
2022-09-22|Bus|Newcastle and surrounds|8|<50|<50
2022-09-22|Bus|North Sydney|8|100|100
2022-09-22|Bus|Other|8|9600|8300
2022-09-22|Bus|Parramatta|8|300|300
2022-09-22|Bus|Strathfield|8|100|100
2022-09-22|Bus|Sydney CBD|8|900|1300
2022-09-22|Bus|Wollongong and surrounds|8|<50|<50
2022-09-22|Bus|All - NSW|8|11200|10300
2022-09-22|Bus|Chatswood|9|200|200
2022-09-22|Bus|Macquarie Park|9|200|200
2022-09-22|Bus|Newcastle and surrounds|9|<50|<50
2022-09-22|Bus|North Sydney|9|100|100
2022-09-22|Bus|Other|9|14000|12400
2022-09-22|Bus|Parramatta|9|400|500
2022-09-22|Bus|Strathfield|9|200|100
2022-09-22|Bus|Sydney CBD|9|1300|1800
2022-09-22|Bus|Wollongong and surrounds|9|100|100
2022-09-22|Bus|All - NSW|9|16500|15400
2022-09-22|Bus|Chatswood|10|200|300
2022-09-22|Bus|Macquarie Park|10|200|300
2022-09-22|Bus|Newcastle and surrounds|10|<50|<50
2022-09-22|Bus|North Sydney|10|100|100
2022-09-22|Bus|Other|10|16400|14500
2022-09-22|Bus|Parramatta|10|400|600
2022-09-22|Bus|Strathfield|10|200|100
2022-09-22|Bus|Sydney CBD|10|1200|2300
2022-09-22|Bus|Wollongong and surrounds|10|100|100
2022-09-22|Bus|All - NSW|10|18800|18300
2022-09-22|Bus|Chatswood|11|200|300
2022-09-22|Bus|Macquarie Park|11|200|400
2022-09-22|Bus|Newcastle and surrounds|11|<50|<50
2022-09-22|Bus|North Sydney|11|100|100
2022-09-22|Bus|Other|11|18600|16500
2022-09-22|Bus|Parramatta|11|500|700
2022-09-22|Bus|Strathfield|11|200|100
2022-09-22|Bus|Sydney CBD|11|1600|2700
2022-09-22|Bus|Wollongong and surrounds|11|100|100
2022-09-22|Bus|All - NSW|11|21500|20900
2022-09-22|Bus|Chatswood|12|300|400
2022-09-22|Bus|Macquarie Park|12|200|300
2022-09-22|Bus|Newcastle and surrounds|12|<50|<50
2022-09-22|Bus|North Sydney|12|100|100
2022-09-22|Bus|Other|12|18600|17500
2022-09-22|Bus|Parramatta|12|500|600
2022-09-22|Bus|Strathfield|12|200|200
2022-09-22|Bus|Sydney CBD|12|1700|2700
2022-09-22|Bus|Wollongong and surrounds|12|100|100
2022-09-22|Bus|All - NSW|12|21700|21900
2022-09-22|Bus|Chatswood|13|300|300
2022-09-22|Bus|Macquarie Park|13|300|300
2022-09-22|Bus|Newcastle and surrounds|13|<50|<50
2022-09-22|Bus|North Sydney|13|100|100
2022-09-22|Bus|Other|13|18800|18200
2022-09-22|Bus|Parramatta|13|500|600
2022-09-22|Bus|Strathfield|13|200|100
2022-09-22|Bus|Sydney CBD|13|2000|2500
2022-09-22|Bus|Wollongong and surrounds|13|100|100
2022-09-22|Bus|All - NSW|13|22300|22200
2022-09-22|Bus|Chatswood|14|400|300
2022-09-22|Bus|Macquarie Park|14|400|300
2022-09-22|Bus|Newcastle and surrounds|14|<50|<50
2022-09-22|Bus|North Sydney|14|100|100
2022-09-22|Bus|Other|14|19300|19300
2022-09-22|Bus|Parramatta|14|700|600
2022-09-22|Bus|Strathfield|14|300|200
2022-09-22|Bus|Sydney CBD|14|2300|2300
2022-09-22|Bus|Wollongong and surrounds|14|100|100
2022-09-22|Bus|All - NSW|14|23600|23200
2022-09-22|Bus|Chatswood|15|400|300
2022-09-22|Bus|Macquarie Park|15|300|300
2022-09-22|Bus|Newcastle and surrounds|15|<50|<50
2022-09-22|Bus|North Sydney|15|100|100
