trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-09-19|Bus|Chatswood|0|<50|<50
2022-09-19|Bus|Macquarie Park|0|<50|<50
2022-09-19|Bus|North Sydney|0|<50|<50
2022-09-19|Bus|Other|0|500|700
2022-09-19|Bus|Parramatta|0|<50|<50
2022-09-19|Bus|Strathfield|0|<50|<50
2022-09-19|Bus|Sydney CBD|0|300|100
2022-09-19|Bus|All - NSW|0|800|800
2022-09-19|Bus|Chatswood|1|<50|<50
2022-09-19|Bus|Macquarie Park|1|<50|<50
2022-09-19|Bus|North Sydney|1|<50|<50
2022-09-19|Bus|Other|1|200|400
2022-09-19|Bus|Parramatta|1|<50|<50
2022-09-19|Bus|Strathfield|1|<50|<50
2022-09-19|Bus|Sydney CBD|1|300|100
2022-09-19|Bus|All - NSW|1|500|500
2022-09-19|Bus|Chatswood|2|<50|<50
2022-09-19|Bus|Macquarie Park|2|<50|<50
2022-09-19|Bus|North Sydney|2|<50|<50
2022-09-19|Bus|Other|2|200|300
2022-09-19|Bus|Parramatta|2|<50|<50
2022-09-19|Bus|Strathfield|2|<50|<50
2022-09-19|Bus|Sydney CBD|2|300|100
2022-09-19|Bus|All - NSW|2|500|400
2022-09-19|Bus|Chatswood|3|<50|<50
2022-09-19|Bus|Macquarie Park|3|<50|<50
2022-09-19|Bus|North Sydney|3|<50|<50
2022-09-19|Bus|Other|3|300|400
2022-09-19|Bus|Parramatta|3|<50|<50
2022-09-19|Bus|Strathfield|3|<50|<50
2022-09-19|Bus|Sydney CBD|3|200|100
2022-09-19|Bus|All - NSW|3|500|500
2022-09-19|Bus|Chatswood|4|<50|<50
2022-09-19|Bus|Macquarie Park|4|<50|<50
2022-09-19|Bus|North Sydney|4|<50|<50
2022-09-19|Bus|Other|4|1300|700
2022-09-19|Bus|Parramatta|4|<50|<50
2022-09-19|Bus|Strathfield|4|<50|<50
2022-09-19|Bus|Sydney CBD|4|200|200
2022-09-19|Bus|All - NSW|4|1500|900
2022-09-19|Bus|Chatswood|5|100|<50
2022-09-19|Bus|Macquarie Park|5|100|100
2022-09-19|Bus|Newcastle and surrounds|5|<50|<50
2022-09-19|Bus|North Sydney|5|100|100
2022-09-19|Bus|Other|5|8500|5600
2022-09-19|Bus|Parramatta|5|400|300
2022-09-19|Bus|Strathfield|5|100|100
2022-09-19|Bus|Sydney CBD|5|600|1000
2022-09-19|Bus|Wollongong and surrounds|5|<50|<50
2022-09-19|Bus|All - NSW|5|9900|7200
2022-09-19|Bus|Chatswood|6|300|200
2022-09-19|Bus|Macquarie Park|6|200|300
2022-09-19|Bus|Newcastle and surrounds|6|<50|<50
2022-09-19|Bus|North Sydney|6|100|200
2022-09-19|Bus|Other|6|22400|17400
2022-09-19|Bus|Parramatta|6|900|800
2022-09-19|Bus|Strathfield|6|300|200
2022-09-19|Bus|Sydney CBD|6|2100|2900
2022-09-19|Bus|Wollongong and surrounds|6|<50|100
2022-09-19|Bus|All - NSW|6|26300|22100
2022-09-19|Bus|Chatswood|7|500|500
2022-09-19|Bus|Macquarie Park|7|700|500
2022-09-19|Bus|Newcastle and surrounds|7|100|100
2022-09-19|Bus|North Sydney|7|400|600
2022-09-19|Bus|Other|7|53800|34200
2022-09-19|Bus|Parramatta|7|1500|1900
2022-09-19|Bus|Strathfield|7|500|500
2022-09-19|Bus|Sydney CBD|7|2600|8300
2022-09-19|Bus|Wollongong and surrounds|7|100|300
2022-09-19|Bus|All - NSW|7|60200|46900
2022-09-19|Bus|Chatswood|8|600|700
2022-09-19|Bus|Macquarie Park|8|800|800
2022-09-19|Bus|Newcastle and surrounds|8|100|100
2022-09-19|Bus|North Sydney|8|800|1500
2022-09-19|Bus|Other|8|55200|49200
2022-09-19|Bus|Parramatta|8|1600|2600
2022-09-19|Bus|Strathfield|8|400|500
2022-09-19|Bus|Sydney CBD|8|3700|16800
2022-09-19|Bus|Wollongong and surrounds|8|300|300
2022-09-19|Bus|All - NSW|8|63500|72500
2022-09-19|Bus|Chatswood|9|300|500
2022-09-19|Bus|Macquarie Park|9|300|600
2022-09-19|Bus|Newcastle and surrounds|9|100|100
2022-09-19|Bus|North Sydney|9|200|600
2022-09-19|Bus|Other|9|28300|28300
2022-09-19|Bus|Parramatta|9|800|1400
2022-09-19|Bus|Strathfield|9|300|300
2022-09-19|Bus|Sydney CBD|9|2400|6800
2022-09-19|Bus|Wollongong and surrounds|9|100|100
2022-09-19|Bus|All - NSW|9|32800|38700
2022-09-19|Bus|Chatswood|10|300|300
2022-09-19|Bus|Macquarie Park|10|200|300
2022-09-19|Bus|Newcastle and surrounds|10|<50|100
2022-09-19|Bus|North Sydney|10|200|200
2022-09-19|Bus|Other|10|24200|23100
2022-09-19|Bus|Parramatta|10|600|800
2022-09-19|Bus|Strathfield|10|200|200
2022-09-19|Bus|Sydney CBD|10|1800|2900
2022-09-19|Bus|Wollongong and surrounds|10|100|100
2022-09-19|Bus|All - NSW|10|27600|28000
2022-09-19|Bus|Chatswood|11|300|300
2022-09-19|Bus|Macquarie Park|11|200|300
2022-09-19|Bus|Newcastle and surrounds|11|100|100
2022-09-19|Bus|North Sydney|11|200|200
2022-09-19|Bus|Other|11|23700|22900
2022-09-19|Bus|Parramatta|11|700|800
2022-09-19|Bus|Strathfield|11|200|200
2022-09-19|Bus|Sydney CBD|11|1900|2500
2022-09-19|Bus|Wollongong and surrounds|11|100|100
2022-09-19|Bus|All - NSW|11|27400|27400
2022-09-19|Bus|Chatswood|12|300|300
2022-09-19|Bus|Macquarie Park|12|300|300
2022-09-19|Bus|Newcastle and surrounds|12|100|100
2022-09-19|Bus|North Sydney|12|200|200
2022-09-19|Bus|Other|12|23600|23300
2022-09-19|Bus|Parramatta|12|800|700
2022-09-19|Bus|Strathfield|12|200|200
2022-09-19|Bus|Sydney CBD|12|2200|2400
2022-09-19|Bus|Wollongong and surrounds|12|100|100
2022-09-19|Bus|All - NSW|12|27800|27600
2022-09-19|Bus|Chatswood|13|300|300
2022-09-19|Bus|Macquarie Park|13|300|300
2022-09-19|Bus|Newcastle and surrounds|13|100|100
2022-09-19|Bus|North Sydney|13|200|200
2022-09-19|Bus|Other|13|24900|24900
2022-09-19|Bus|Parramatta|13|900|800
2022-09-19|Bus|Strathfield|13|300|200
2022-09-19|Bus|Sydney CBD|13|2700|2400
2022-09-19|Bus|Wollongong and surrounds|13|100|100
2022-09-19|Bus|All - NSW|13|29800|29300
2022-09-19|Bus|Chatswood|14|400|300
2022-09-19|Bus|Macquarie Park|14|400|300
2022-09-19|Bus|Newcastle and surrounds|14|100|100
2022-09-19|Bus|North Sydney|14|300|200
2022-09-19|Bus|Other|14|31500|30600
2022-09-19|Bus|Parramatta|14|1200|800
2022-09-19|Bus|Strathfield|14|300|300
2022-09-19|Bus|Sydney CBD|14|3500|2500
2022-09-19|Bus|Wollongong and surrounds|14|500|200
2022-09-19|Bus|All - NSW|14|38200|35300
2022-09-19|Bus|Chatswood|15|900|500
2022-09-19|Bus|Macquarie Park|15|600|400
2022-09-19|Bus|Newcastle and surrounds|15|100|100
2022-09-19|Bus|North Sydney|15|700|400
2022-09-19|Bus|Other|15|48500|47900
2022-09-19|Bus|Parramatta|15|2000|1400
2022-09-19|Bus|Strathfield|15|600|400
2022-09-19|Bus|Sydney CBD|15|4900|3100
2022-09-19|Bus|Wollongong and surrounds|15|300|200
