trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-01-13|Bus|Chatswood|0|<50|<50
2023-01-13|Bus|Macquarie Park|0|<50|<50
2023-01-13|Bus|Newcastle and surrounds|0|<50|<50
2023-01-13|Bus|North Sydney|0|<50|<50
2023-01-13|Bus|Other|0|1000|2200
2023-01-13|Bus|Parramatta|0|<50|<50
2023-01-13|Bus|Strathfield|0|<50|<50
2023-01-13|Bus|Sydney CBD|0|900|300
2023-01-13|Bus|All - NSW|0|1900|2500
2023-01-13|Bus|Chatswood|1|<50|<50
2023-01-13|Bus|Macquarie Park|1|<50|<50
2023-01-13|Bus|North Sydney|1|<50|<50
2023-01-13|Bus|Other|1|500|1000
2023-01-13|Bus|Parramatta|1|<50|<50
2023-01-13|Bus|Strathfield|1|<50|<50
2023-01-13|Bus|Sydney CBD|1|700|200
2023-01-13|Bus|All - NSW|1|1200|1200
2023-01-13|Bus|Chatswood|2|<50|<50
2023-01-13|Bus|Macquarie Park|2|<50|<50
2023-01-13|Bus|North Sydney|2|<50|<50
2023-01-13|Bus|Other|2|400|700
2023-01-13|Bus|Parramatta|2|<50|<50
2023-01-13|Bus|Strathfield|2|<50|<50
2023-01-13|Bus|Sydney CBD|2|500|100
2023-01-13|Bus|All - NSW|2|900|800
2023-01-13|Bus|Chatswood|3|<50|<50
2023-01-13|Bus|Macquarie Park|3|<50|<50
2023-01-13|Bus|North Sydney|3|<50|<50
2023-01-13|Bus|Other|3|400|800
2023-01-13|Bus|Parramatta|3|<50|<50
2023-01-13|Bus|Strathfield|3|<50|<50
2023-01-13|Bus|Sydney CBD|3|600|200
2023-01-13|Bus|All - NSW|3|1000|1000
2023-01-13|Bus|Chatswood|4|<50|<50
2023-01-13|Bus|Macquarie Park|4|<50|<50
2023-01-13|Bus|North Sydney|4|<50|<50
2023-01-13|Bus|Other|4|1300|1000
2023-01-13|Bus|Parramatta|4|<50|100
2023-01-13|Bus|Strathfield|4|<50|<50
2023-01-13|Bus|Sydney CBD|4|300|200
2023-01-13|Bus|All - NSW|4|1600|1300
2023-01-13|Bus|Chatswood|5|100|<50
2023-01-13|Bus|Macquarie Park|5|<50|100
2023-01-13|Bus|Newcastle and surrounds|5|<50|<50
2023-01-13|Bus|North Sydney|5|<50|<50
2023-01-13|Bus|Other|5|8300|5900
2023-01-13|Bus|Parramatta|5|400|300
2023-01-13|Bus|Strathfield|5|100|100
2023-01-13|Bus|Sydney CBD|5|700|800
2023-01-13|Bus|Wollongong and surrounds|5|<50|<50
2023-01-13|Bus|All - NSW|5|9600|7200
2023-01-13|Bus|Chatswood|6|200|100
2023-01-13|Bus|Macquarie Park|6|200|300
2023-01-13|Bus|Newcastle and surrounds|6|<50|<50
2023-01-13|Bus|North Sydney|6|100|200
2023-01-13|Bus|Other|6|19300|16600
2023-01-13|Bus|Parramatta|6|900|700
2023-01-13|Bus|Strathfield|6|300|200
2023-01-13|Bus|Sydney CBD|6|2100|2500
2023-01-13|Bus|Wollongong and surrounds|6|<50|100
2023-01-13|Bus|All - NSW|6|23100|20700
2023-01-13|Bus|Chatswood|7|300|300
2023-01-13|Bus|Macquarie Park|7|500|400
2023-01-13|Bus|Newcastle and surrounds|7|<50|<50
2023-01-13|Bus|North Sydney|7|200|300
2023-01-13|Bus|Other|7|31800|22200
2023-01-13|Bus|Parramatta|7|1000|1300
2023-01-13|Bus|Strathfield|7|400|300
2023-01-13|Bus|Sydney CBD|7|2000|5400
2023-01-13|Bus|Wollongong and surrounds|7|100|100
2023-01-13|Bus|All - NSW|7|36300|30300
2023-01-13|Bus|Chatswood|8|400|400
2023-01-13|Bus|Macquarie Park|8|600|700
2023-01-13|Bus|Newcastle and surrounds|8|100|100
2023-01-13|Bus|North Sydney|8|400|800
2023-01-13|Bus|Other|8|37900|30500
2023-01-13|Bus|Parramatta|8|1100|1600
2023-01-13|Bus|Strathfield|8|300|400
2023-01-13|Bus|Sydney CBD|8|2900|11500
2023-01-13|Bus|Wollongong and surrounds|8|200|200
2023-01-13|Bus|All - NSW|8|43900|46200
2023-01-13|Bus|Chatswood|9|300|500
2023-01-13|Bus|Macquarie Park|9|300|500
2023-01-13|Bus|Newcastle and surrounds|9|<50|100
2023-01-13|Bus|North Sydney|9|300|400
2023-01-13|Bus|Other|9|29200|26700
2023-01-13|Bus|Parramatta|9|800|1200
2023-01-13|Bus|Strathfield|9|300|200
2023-01-13|Bus|Sydney CBD|9|2400|6000
2023-01-13|Bus|Wollongong and surrounds|9|200|200
2023-01-13|Bus|All - NSW|9|33800|35800
2023-01-13|Bus|Chatswood|10|300|400
2023-01-13|Bus|Macquarie Park|10|300|400
2023-01-13|Bus|Newcastle and surrounds|10|<50|100
2023-01-13|Bus|North Sydney|10|200|200
2023-01-13|Bus|Other|10|29100|26300
2023-01-13|Bus|Parramatta|10|600|1000
2023-01-13|Bus|Strathfield|10|300|200
2023-01-13|Bus|Sydney CBD|10|2100|3800
2023-01-13|Bus|Wollongong and surrounds|10|200|300
2023-01-13|Bus|All - NSW|10|33100|32700
2023-01-13|Bus|Chatswood|11|400|400
2023-01-13|Bus|Macquarie Park|11|300|300
2023-01-13|Bus|Newcastle and surrounds|11|100|100
2023-01-13|Bus|North Sydney|11|200|200
2023-01-13|Bus|Other|11|29400|28000
2023-01-13|Bus|Parramatta|11|800|900
2023-01-13|Bus|Strathfield|11|200|200
2023-01-13|Bus|Sydney CBD|11|2400|3800
2023-01-13|Bus|Wollongong and surrounds|11|200|200
2023-01-13|Bus|All - NSW|11|34000|34100
2023-01-13|Bus|Chatswood|12|400|400
2023-01-13|Bus|Macquarie Park|12|300|300
2023-01-13|Bus|Newcastle and surrounds|12|100|100
2023-01-13|Bus|North Sydney|12|200|200
2023-01-13|Bus|Other|12|28900|28200
2023-01-13|Bus|Parramatta|12|700|900
2023-01-13|Bus|Strathfield|12|200|200
2023-01-13|Bus|Sydney CBD|12|2700|3200
2023-01-13|Bus|Wollongong and surrounds|12|200|300
2023-01-13|Bus|All - NSW|12|33700|33800
2023-01-13|Bus|Chatswood|13|400|300
2023-01-13|Bus|Macquarie Park|13|400|400
2023-01-13|Bus|Newcastle and surrounds|13|100|100
2023-01-13|Bus|North Sydney|13|200|200
2023-01-13|Bus|Other|13|29300|29300
2023-01-13|Bus|Parramatta|13|1000|900
2023-01-13|Bus|Strathfield|13|300|300
2023-01-13|Bus|Sydney CBD|13|3200|3000
2023-01-13|Bus|Wollongong and surrounds|13|200|200
2023-01-13|Bus|All - NSW|13|35100|34700
2023-01-13|Bus|Chatswood|14|500|400
2023-01-13|Bus|Macquarie Park|14|500|300
2023-01-13|Bus|Newcastle and surrounds|14|100|100
2023-01-13|Bus|North Sydney|14|300|200
2023-01-13|Bus|Other|14|31600|31600
2023-01-13|Bus|Parramatta|14|1100|900
2023-01-13|Bus|Strathfield|14|300|300
2023-01-13|Bus|Sydney CBD|14|4000|3400
2023-01-13|Bus|Wollongong and surrounds|14|300|200
2023-01-13|Bus|All - NSW|14|38700|37400
2023-01-13|Bus|Chatswood|15|500|400
2023-01-13|Bus|Macquarie Park|15|600|400
2023-01-13|Bus|Newcastle and surrounds|15|100|100
2023-01-13|Bus|North Sydney|15|300|300
2023-01-13|Bus|Other|15|35300|35300
2023-01-13|Bus|Parramatta|15|1300|1100
2023-01-13|Bus|Strathfield|15|300|400
2023-01-13|Bus|Sydney CBD|15|5500|4000
2023-01-13|Bus|Wollongong and surrounds|15|200|200
2023-01-13|Bus|All - NSW|15|44100|42200
2023-01-13|Bus|Chatswood|16|600|500
2023-01-13|Bus|Macquarie Park|16|600|500
2023-01-13|Bus|Newcastle and surrounds|16|100|100
2023-01-13|Bus|North Sydney|16|500|300
2023-01-13|Bus|Other|16|38100|40400
2023-01-13|Bus|Parramatta|16|1700|1300
2023-01-13|Bus|Strathfield|16|400|400
