trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-07-04|Bus|Chatswood|0|<100|<100
2024-07-04|Bus|Macquarie Park|0|<100|<100
2024-07-04|Bus|Newcastle and surrounds|0|<100|<100
2024-07-04|Bus|North Sydney|0|<100|<100
2024-07-04|Bus|Other|0|700|1000
2024-07-04|Bus|Parramatta|0|<100|100
2024-07-04|Bus|Strathfield|0|<100|<100
2024-07-04|Bus|Sydney CBD|0|400|400
2024-07-04|Bus|Wollongong and surrounds|0|<100|<100
2024-07-04|Bus|All - NSW|0|1100|1500
2024-07-04|Bus|Chatswood|1|<100|<100
2024-07-04|Bus|Macquarie Park|1|<100|<100
2024-07-04|Bus|North Sydney|1|<100|<100
2024-07-04|Bus|Other|1|400|400
2024-07-04|Bus|Parramatta|1|<100|<100
2024-07-04|Bus|Strathfield|1|<100|<100
2024-07-04|Bus|Sydney CBD|1|300|300
2024-07-04|Bus|All - NSW|1|700|700
2024-07-04|Bus|Chatswood|2|<100|<100
2024-07-04|Bus|Macquarie Park|2|<100|<100
2024-07-04|Bus|North Sydney|2|<100|<100
2024-07-04|Bus|Other|2|300|300
2024-07-04|Bus|Parramatta|2|<100|<100
2024-07-04|Bus|Strathfield|2|<100|<100
2024-07-04|Bus|Sydney CBD|2|200|200
2024-07-04|Bus|All - NSW|2|500|500
2024-07-04|Bus|Chatswood|3|<100|<100
2024-07-04|Bus|Macquarie Park|3|<100|<100
2024-07-04|Bus|North Sydney|3|<100|<100
2024-07-04|Bus|Other|3|400|300
2024-07-04|Bus|Parramatta|3|<100|<100
2024-07-04|Bus|Strathfield|3|<100|<100
2024-07-04|Bus|Sydney CBD|3|200|200
2024-07-04|Bus|All - NSW|3|600|500
2024-07-04|Bus|Chatswood|4|<100|<100
2024-07-04|Bus|Macquarie Park|4|<100|<100
2024-07-04|Bus|North Sydney|4|<100|<100
2024-07-04|Bus|Other|4|1700|1000
2024-07-04|Bus|Parramatta|4|<100|<100
2024-07-04|Bus|Strathfield|4|<100|<100
